"model_version_id","analysis_taxon_id","unit_label","region","outcome","band","band_label","contrast","contrast_type","period","minimum_day","maximum_day","estimate","standard_error","conf_low","conf_high","ratio","ratio_conf_low","ratio_conf_high","p_value","n","status","stage","bh_family_id","bh_family_size","p_value_bh_13","significant_nominal_0_05","significant_bh_0_05"
"SOG_STAGED_REFIT_S1_DISTANCE_BALD_EAGLE_v1","atx_fc0a9b777dcd","Bald Eagle","SoG","detection","band_14_16","14–<16 km","within_band_14_16_immediate_pre_minus_baseline","within_band_period_minus_baseline","immediate_pre",-7,-1,0.0198783205808829,0.0384174691371017,-0.0554185353050154,0.0951751764667812,1.0200772100725,0.946089093390583,1.0998515063525,0.604856575705624,217199,"completed","s1_anchor","bald_eagle__detection__immediate_pre__13_bands",13,0.93383454707869,FALSE,FALSE
"SOG_STAGED_REFIT_S1_DISTANCE_BALD_EAGLE_v1","atx_fc0a9b777dcd","Bald Eagle","SoG","detection","band_14_16","14–<16 km","within_band_14_16_spawn_start_minus_baseline","within_band_period_minus_baseline","spawn_start",0,3,0.0538222034243896,0.0459434765289824,-0.0362253558969772,0.143869762745756,1.05529695728901,0.964422930597449,1.15473370938365,0.241402923407216,217199,"completed","s1_anchor","bald_eagle__detection__spawn_start__13_bands",13,0.348693111588201,FALSE,FALSE
"SOG_STAGED_REFIT_S1_DISTANCE_BALD_EAGLE_v1","atx_fc0a9b777dcd","Bald Eagle","SoG","detection","band_14_16","14–<16 km","within_band_14_16_early_egg_minus_baseline","within_band_period_minus_baseline","early_egg",4,14,0.021343508492498,0.0318282800882694,-0.0410387741703634,0.0837257911553594,1.02157291034301,0.959791914091106,1.08733069723239,0.502486116259553,217199,"completed","s1_anchor","bald_eagle__detection__early_egg__13_bands",13,0.933188501624885,FALSE,FALSE
"SOG_STAGED_REFIT_S1_DISTANCE_BALD_EAGLE_v1","atx_fc0a9b777dcd","Bald Eagle","SoG","detection","band_14_16","14–<16 km","within_band_14_16_late_egg_minus_baseline","within_band_period_minus_baseline","late_egg",15,28,0.00863069640591498,0.030507858098144,-0.0511636067119059,0.0684249995237359,1.00866804824627,0.950123211281182,1.07082030990595,0.777252907856116,217199,"completed","s1_anchor","bald_eagle__detection__late_egg__13_bands",13,0.777252907856116,FALSE,FALSE
"SOG_STAGED_REFIT_S1_DISTANCE_BALD_EAGLE_v1","atx_fc0a9b777dcd","Bald Eagle","SoG","detection","band_14_16","14–<16 km","within_band_14_16_active_0_14_minus_baseline","within_band_duration_weighted_active_minus_baseline","active_0_14",0,14,0.0300044938076691,0.0296725720964403,-0.0281526788300222,0.0881616664453603,1.03045916462841,0.972239915016087,1.09216467413715,0.311927345492527,217199,"completed","s1_anchor","bald_eagle__detection__active_0_14__13_bands",13,0.579293641628978,FALSE,FALSE
"SOG_STAGED_REFIT_S1_DISTANCE_BALD_EAGLE_v1","atx_fc0a9b777dcd","Bald Eagle","SoG","detection","band_16_18","16–<18 km","within_band_16_18_early_pre_minus_baseline","within_band_period_minus_baseline","early_pre",-14,-8,0.0803463699954742,0.0338079102295049,0.0140840835530813,0.146608656437867,1.08366235080134,1.01418373152506,1.15790073735301,0.017475139286048,217199,"completed","s1_anchor","bald_eagle__detection__early_pre__13_bands",13,0.227176810718624,TRUE,FALSE
"SOG_STAGED_REFIT_S1_DISTANCE_BALD_EAGLE_v1","atx_fc0a9b777dcd","Bald Eagle","SoG","detection","band_16_18","16–<18 km","within_band_16_18_immediate_pre_minus_baseline","within_band_period_minus_baseline","immediate_pre",-7,-1,-0.010743445828539,0.0345987843316053,-0.0785558170273541,0.057068925370276,0.989314058868494,0.92445045841492,1.05872878115397,0.756169259733436,217199,"completed","s1_anchor","bald_eagle__detection__immediate_pre__13_bands",13,0.93383454707869,FALSE,FALSE
"SOG_STAGED_REFIT_S1_DISTANCE_BALD_EAGLE_v1","atx_fc0a9b777dcd","Bald Eagle","SoG","detection","band_16_18","16–<18 km","within_band_16_18_spawn_start_minus_baseline","within_band_period_minus_baseline","spawn_start",0,3,0.0772535142321068,0.0416536754109769,-0.00438618939712952,0.158893217861343,1.08031591714004,0.995623415882927,1.17221276861105,0.0636444216729725,217199,"completed","s1_anchor","bald_eagle__detection__spawn_start__13_bands",13,0.165475496349729,FALSE,FALSE
"SOG_STAGED_REFIT_S1_DISTANCE_BALD_EAGLE_v1","atx_fc0a9b777dcd","Bald Eagle","SoG","detection","band_16_18","16–<18 km","within_band_16_18_early_egg_minus_baseline","within_band_period_minus_baseline","early_egg",4,14,0.00884145414513578,0.0288394011275846,-0.0476827334006339,0.0653656416909055,1.00888065524725,0.953436232568261,1.06754929355933,0.75916649576991,217199,"completed","s1_anchor","bald_eagle__detection__early_egg__13_bands",13,0.998837111074633,FALSE,FALSE
"SOG_STAGED_REFIT_S1_DISTANCE_BALD_EAGLE_v1","atx_fc0a9b777dcd","Bald Eagle","SoG","detection","band_16_18","16–<18 km","within_band_16_18_late_egg_minus_baseline","within_band_period_minus_baseline","late_egg",15,28,0.0126562289799228,0.0272718972242044,-0.0407957073695957,0.0661081653294413,1.01273665799711,0.960025235996323,1.06834226850999,0.642593400967355,217199,"completed","s1_anchor","bald_eagle__detection__late_egg__13_bands",13,0.709944092089089,FALSE,FALSE
