"model_version_id","analysis_taxon_id","unit_label","analysis_role","region","outcome","term","exposed_model_rows"
"SOG_EVENT_STUDY_v1","atx_87b306550dba","Harlequin Duck","core_species","SoG","positive_numeric_count_given_detection","es_near_spawn_start",381
"SOG_EVENT_STUDY_v1","atx_87b306550dba","Harlequin Duck","core_species","SoG","positive_numeric_count_given_detection","es_reference_spawn_start",871
"SOG_EVENT_STUDY_v1","atx_87b306550dba","Harlequin Duck","core_species","SoG","positive_numeric_count_given_detection","es_near_early_egg",553
"SOG_EVENT_STUDY_v1","atx_87b306550dba","Harlequin Duck","core_species","SoG","positive_numeric_count_given_detection","es_reference_early_egg",1459
"SOG_EVENT_STUDY_v1","atx_87b306550dba","Harlequin Duck","core_species","SoG","positive_numeric_count_given_detection","es_near_late_egg",539
"SOG_EVENT_STUDY_v1","atx_87b306550dba","Harlequin Duck","core_species","SoG","positive_numeric_count_given_detection","es_reference_late_egg",1540
"SOG_EVENT_STUDY_v1","atx_98ca0000b734","Brandt's Cormorant","core_species","SoG","detection","es_near_baseline",8077
"SOG_EVENT_STUDY_v1","atx_98ca0000b734","Brandt's Cormorant","core_species","SoG","detection","es_reference_baseline",25992
"SOG_EVENT_STUDY_v1","atx_98ca0000b734","Brandt's Cormorant","core_species","SoG","detection","es_near_early_pre",4512
"SOG_EVENT_STUDY_v1","atx_98ca0000b734","Brandt's Cormorant","core_species","SoG","detection","es_reference_early_pre",15467
"SOG_EVENT_STUDY_v1","atx_98ca0000b734","Brandt's Cormorant","core_species","SoG","detection","es_near_immediate_pre",4587
"SOG_EVENT_STUDY_v1","atx_98ca0000b734","Brandt's Cormorant","core_species","SoG","detection","es_reference_immediate_pre",15169
"SOG_EVENT_STUDY_v1","atx_98ca0000b734","Brandt's Cormorant","core_species","SoG","detection","es_near_spawn_start",2992
"SOG_EVENT_STUDY_v1","atx_98ca0000b734","Brandt's Cormorant","core_species","SoG","detection","es_reference_spawn_start",9759
"SOG_EVENT_STUDY_v1","atx_98ca0000b734","Brandt's Cormorant","core_species","SoG","detection","es_near_early_egg",7018
"SOG_EVENT_STUDY_v1","atx_98ca0000b734","Brandt's Cormorant","core_species","SoG","detection","es_reference_early_egg",22927
"SOG_EVENT_STUDY_v1","atx_98ca0000b734","Brandt's Cormorant","core_species","SoG","detection","es_near_late_egg",8712
"SOG_EVENT_STUDY_v1","atx_98ca0000b734","Brandt's Cormorant","core_species","SoG","detection","es_reference_late_egg",28655
"SOG_EVENT_STUDY_v1","atx_98ca0000b734","Brandt's Cormorant","core_species","SoG","positive_numeric_count_given_detection","es_near_baseline",143
"SOG_EVENT_STUDY_v1","atx_98ca0000b734","Brandt's Cormorant","core_species","SoG","positive_numeric_count_given_detection","es_reference_baseline",433
"SOG_EVENT_STUDY_v1","atx_98ca0000b734","Brandt's Cormorant","core_species","SoG","positive_numeric_count_given_detection","es_near_early_pre",94
"SOG_EVENT_STUDY_v1","atx_98ca0000b734","Brandt's Cormorant","core_species","SoG","positive_numeric_count_given_detection","es_reference_early_pre",263
"SOG_EVENT_STUDY_v1","atx_98ca0000b734","Brandt's Cormorant","core_species","SoG","positive_numeric_count_given_detection","es_near_immediate_pre",90
"SOG_EVENT_STUDY_v1","atx_98ca0000b734","Brandt's Cormorant","core_species","SoG","positive_numeric_count_given_detection","es_reference_immediate_pre",263
"SOG_EVENT_STUDY_v1","atx_98ca0000b734","Brandt's Cormorant","core_species","SoG","positive_numeric_count_given_detection","es_near_spawn_start",90
"SOG_EVENT_STUDY_v1","atx_98ca0000b734","Brandt's Cormorant","core_species","SoG","positive_numeric_count_given_detection","es_reference_spawn_start",205
"SOG_EVENT_STUDY_v1","atx_98ca0000b734","Brandt's Cormorant","core_species","SoG","positive_numeric_count_given_detection","es_near_early_egg",135
"SOG_EVENT_STUDY_v1","atx_98ca0000b734","Brandt's Cormorant","core_species","SoG","positive_numeric_count_given_detection","es_reference_early_egg",318
"SOG_EVENT_STUDY_v1","atx_98ca0000b734","Brandt's Cormorant","core_species","SoG","positive_numeric_count_given_detection","es_near_late_egg",108
"SOG_EVENT_STUDY_v1","atx_98ca0000b734","Brandt's Cormorant","core_species","SoG","positive_numeric_count_given_detection","es_reference_late_egg",296
"SOG_EVENT_STUDY_v1","atx_99238953638b","Bufflehead","core_species","SoG","detection","es_near_baseline",8077
"SOG_EVENT_STUDY_v1","atx_99238953638b","Bufflehead","core_species","SoG","detection","es_reference_baseline",25992
"SOG_EVENT_STUDY_v1","atx_99238953638b","Bufflehead","core_species","SoG","detection","es_near_early_pre",4512
"SOG_EVENT_STUDY_v1","atx_99238953638b","Bufflehead","core_species","SoG","detection","es_reference_early_pre",15467
"SOG_EVENT_STUDY_v1","atx_99238953638b","Bufflehead","core_species","SoG","detection","es_near_immediate_pre",4587
"SOG_EVENT_STUDY_v1","atx_99238953638b","Bufflehead","core_species","SoG","detection","es_reference_immediate_pre",15169
"SOG_EVENT_STUDY_v1","atx_99238953638b","Bufflehead","core_species","SoG","detection","es_near_spawn_start",2992
"SOG_EVENT_STUDY_v1","atx_99238953638b","Bufflehead","core_species","SoG","detection","es_reference_spawn_start",9759
"SOG_EVENT_STUDY_v1","atx_99238953638b","Bufflehead","core_species","SoG","detection","es_near_early_egg",7018
"SOG_EVENT_STUDY_v1","atx_99238953638b","Bufflehead","core_species","SoG","detection","es_reference_early_egg",22927
"SOG_EVENT_STUDY_v1","atx_99238953638b","Bufflehead","core_species","SoG","detection","es_near_late_egg",8712
"SOG_EVENT_STUDY_v1","atx_99238953638b","Bufflehead","core_species","SoG","detection","es_reference_late_egg",28655
"SOG_EVENT_STUDY_v1","atx_99238953638b","Bufflehead","core_species","SoG","positive_numeric_count_given_detection","es_near_baseline",3225
"SOG_EVENT_STUDY_v1","atx_99238953638b","Bufflehead","core_species","SoG","positive_numeric_count_given_detection","es_reference_baseline",9352
"SOG_EVENT_STUDY_v1","atx_99238953638b","Bufflehead","core_species","SoG","positive_numeric_count_given_detection","es_near_early_pre",1725
"SOG_EVENT_STUDY_v1","atx_99238953638b","Bufflehead","core_species","SoG","positive_numeric_count_given_detection","es_reference_early_pre",5345
"SOG_EVENT_STUDY_v1","atx_99238953638b","Bufflehead","core_species","SoG","positive_numeric_count_given_detection","es_near_immediate_pre",1811
"SOG_EVENT_STUDY_v1","atx_99238953638b","Bufflehead","core_species","SoG","positive_numeric_count_given_detection","es_reference_immediate_pre",5100
"SOG_EVENT_STUDY_v1","atx_99238953638b","Bufflehead","core_species","SoG","positive_numeric_count_given_detection","es_near_spawn_start",1202
"SOG_EVENT_STUDY_v1","atx_99238953638b","Bufflehead","core_species","SoG","positive_numeric_count_given_detection","es_reference_spawn_start",3307
"SOG_EVENT_STUDY_v1","atx_99238953638b","Bufflehead","core_species","SoG","positive_numeric_count_given_detection","es_near_early_egg",2319
"SOG_EVENT_STUDY_v1","atx_99238953638b","Bufflehead","core_species","SoG","positive_numeric_count_given_detection","es_reference_early_egg",6772
"SOG_EVENT_STUDY_v1","atx_99238953638b","Bufflehead","core_species","SoG","positive_numeric_count_given_detection","es_near_late_egg",2640
"SOG_EVENT_STUDY_v1","atx_99238953638b","Bufflehead","core_species","SoG","positive_numeric_count_given_detection","es_reference_late_egg",7394
"SOG_EVENT_STUDY_v1","atx_9ae1aa9b7fdf","Common Loon","core_species","SoG","detection","es_near_baseline",8077
"SOG_EVENT_STUDY_v1","atx_9ae1aa9b7fdf","Common Loon","core_species","SoG","detection","es_reference_baseline",25992
"SOG_EVENT_STUDY_v1","atx_9ae1aa9b7fdf","Common Loon","core_species","SoG","detection","es_near_early_pre",4511
"SOG_EVENT_STUDY_v1","atx_9ae1aa9b7fdf","Common Loon","core_species","SoG","detection","es_reference_early_pre",15466
"SOG_EVENT_STUDY_v1","atx_9ae1aa9b7fdf","Common Loon","core_species","SoG","detection","es_near_immediate_pre",4586
"SOG_EVENT_STUDY_v1","atx_9ae1aa9b7fdf","Common Loon","core_species","SoG","detection","es_reference_immediate_pre",15168
"SOG_EVENT_STUDY_v1","atx_9ae1aa9b7fdf","Common Loon","core_species","SoG","detection","es_near_spawn_start",2992
"SOG_EVENT_STUDY_v1","atx_9ae1aa9b7fdf","Common Loon","core_species","SoG","detection","es_reference_spawn_start",9759
"SOG_EVENT_STUDY_v1","atx_9ae1aa9b7fdf","Common Loon","core_species","SoG","detection","es_near_early_egg",7018
"SOG_EVENT_STUDY_v1","atx_9ae1aa9b7fdf","Common Loon","core_species","SoG","detection","es_reference_early_egg",22927
"SOG_EVENT_STUDY_v1","atx_9ae1aa9b7fdf","Common Loon","core_species","SoG","detection","es_near_late_egg",8712
"SOG_EVENT_STUDY_v1","atx_9ae1aa9b7fdf","Common Loon","core_species","SoG","detection","es_reference_late_egg",28655
"SOG_EVENT_STUDY_v1","atx_9ae1aa9b7fdf","Common Loon","core_species","SoG","positive_numeric_count_given_detection","es_near_baseline",990
"SOG_EVENT_STUDY_v1","atx_9ae1aa9b7fdf","Common Loon","core_species","SoG","positive_numeric_count_given_detection","es_reference_baseline",2421
"SOG_EVENT_STUDY_v1","atx_9ae1aa9b7fdf","Common Loon","core_species","SoG","positive_numeric_count_given_detection","es_near_early_pre",501
"SOG_EVENT_STUDY_v1","atx_9ae1aa9b7fdf","Common Loon","core_species","SoG","positive_numeric_count_given_detection","es_reference_early_pre",1471
"SOG_EVENT_STUDY_v1","atx_9ae1aa9b7fdf","Common Loon","core_species","SoG","positive_numeric_count_given_detection","es_near_immediate_pre",486
"SOG_EVENT_STUDY_v1","atx_9ae1aa9b7fdf","Common Loon","core_species","SoG","positive_numeric_count_given_detection","es_reference_immediate_pre",1350
"SOG_EVENT_STUDY_v1","atx_9ae1aa9b7fdf","Common Loon","core_species","SoG","positive_numeric_count_given_detection","es_near_spawn_start",319
"SOG_EVENT_STUDY_v1","atx_9ae1aa9b7fdf","Common Loon","core_species","SoG","positive_numeric_count_given_detection","es_reference_spawn_start",892
"SOG_EVENT_STUDY_v1","atx_9ae1aa9b7fdf","Common Loon","core_species","SoG","positive_numeric_count_given_detection","es_near_early_egg",801
"SOG_EVENT_STUDY_v1","atx_9ae1aa9b7fdf","Common Loon","core_species","SoG","positive_numeric_count_given_detection","es_reference_early_egg",2004
"SOG_EVENT_STUDY_v1","atx_9ae1aa9b7fdf","Common Loon","core_species","SoG","positive_numeric_count_given_detection","es_near_late_egg",964
"SOG_EVENT_STUDY_v1","atx_9ae1aa9b7fdf","Common Loon","core_species","SoG","positive_numeric_count_given_detection","es_reference_late_egg",2394
"SOG_EVENT_STUDY_v1","atx_a113baee5693","American Wigeon","core_species","SoG","detection","es_near_baseline",8077
"SOG_EVENT_STUDY_v1","atx_a113baee5693","American Wigeon","core_species","SoG","detection","es_reference_baseline",25990
"SOG_EVENT_STUDY_v1","atx_a113baee5693","American Wigeon","core_species","SoG","detection","es_near_early_pre",4512
"SOG_EVENT_STUDY_v1","atx_a113baee5693","American Wigeon","core_species","SoG","detection","es_reference_early_pre",15467
"SOG_EVENT_STUDY_v1","atx_a113baee5693","American Wigeon","core_species","SoG","detection","es_near_immediate_pre",4587
"SOG_EVENT_STUDY_v1","atx_a113baee5693","American Wigeon","core_species","SoG","detection","es_reference_immediate_pre",15169
"SOG_EVENT_STUDY_v1","atx_a113baee5693","American Wigeon","core_species","SoG","detection","es_near_spawn_start",2992
"SOG_EVENT_STUDY_v1","atx_a113baee5693","American Wigeon","core_species","SoG","detection","es_reference_spawn_start",9758
"SOG_EVENT_STUDY_v1","atx_a113baee5693","American Wigeon","core_species","SoG","detection","es_near_early_egg",7018
"SOG_EVENT_STUDY_v1","atx_a113baee5693","American Wigeon","core_species","SoG","detection","es_reference_early_egg",22927
"SOG_EVENT_STUDY_v1","atx_a113baee5693","American Wigeon","core_species","SoG","detection","es_near_late_egg",8712
"SOG_EVENT_STUDY_v1","atx_a113baee5693","American Wigeon","core_species","SoG","detection","es_reference_late_egg",28653
"SOG_EVENT_STUDY_v1","atx_a113baee5693","American Wigeon","core_species","SoG","positive_numeric_count_given_detection","es_near_baseline",2526
"SOG_EVENT_STUDY_v1","atx_a113baee5693","American Wigeon","core_species","SoG","positive_numeric_count_given_detection","es_reference_baseline",6136
"SOG_EVENT_STUDY_v1","atx_a113baee5693","American Wigeon","core_species","SoG","positive_numeric_count_given_detection","es_near_early_pre",1379
"SOG_EVENT_STUDY_v1","atx_a113baee5693","American Wigeon","core_species","SoG","positive_numeric_count_given_detection","es_reference_early_pre",3525
"SOG_EVENT_STUDY_v1","atx_a113baee5693","American Wigeon","core_species","SoG","positive_numeric_count_given_detection","es_near_immediate_pre",1481
"SOG_EVENT_STUDY_v1","atx_a113baee5693","American Wigeon","core_species","SoG","positive_numeric_count_given_detection","es_reference_immediate_pre",3487
"SOG_EVENT_STUDY_v1","atx_a113baee5693","American Wigeon","core_species","SoG","positive_numeric_count_given_detection","es_near_spawn_start",1071
"SOG_EVENT_STUDY_v1","atx_a113baee5693","American Wigeon","core_species","SoG","positive_numeric_count_given_detection","es_reference_spawn_start",2323
"SOG_EVENT_STUDY_v1","atx_a113baee5693","American Wigeon","core_species","SoG","positive_numeric_count_given_detection","es_near_early_egg",2114
"SOG_EVENT_STUDY_v1","atx_a113baee5693","American Wigeon","core_species","SoG","positive_numeric_count_given_detection","es_reference_early_egg",4598
"SOG_EVENT_STUDY_v1","atx_a113baee5693","American Wigeon","core_species","SoG","positive_numeric_count_given_detection","es_near_late_egg",2373
"SOG_EVENT_STUDY_v1","atx_a113baee5693","American Wigeon","core_species","SoG","positive_numeric_count_given_detection","es_reference_late_egg",4762
"SOG_EVENT_STUDY_v1","atx_a444854c6b66","Double-crested Cormorant","core_species","SoG","detection","es_near_baseline",8077
"SOG_EVENT_STUDY_v1","atx_a444854c6b66","Double-crested Cormorant","core_species","SoG","detection","es_reference_baseline",25992
"SOG_EVENT_STUDY_v1","atx_a444854c6b66","Double-crested Cormorant","core_species","SoG","detection","es_near_early_pre",4512
"SOG_EVENT_STUDY_v1","atx_a444854c6b66","Double-crested Cormorant","core_species","SoG","detection","es_reference_early_pre",15467
"SOG_EVENT_STUDY_v1","atx_a444854c6b66","Double-crested Cormorant","core_species","SoG","detection","es_near_immediate_pre",4587
"SOG_EVENT_STUDY_v1","atx_a444854c6b66","Double-crested Cormorant","core_species","SoG","detection","es_reference_immediate_pre",15169
"SOG_EVENT_STUDY_v1","atx_a444854c6b66","Double-crested Cormorant","core_species","SoG","detection","es_near_spawn_start",2992
"SOG_EVENT_STUDY_v1","atx_a444854c6b66","Double-crested Cormorant","core_species","SoG","detection","es_reference_spawn_start",9759
"SOG_EVENT_STUDY_v1","atx_a444854c6b66","Double-crested Cormorant","core_species","SoG","detection","es_near_early_egg",7018
"SOG_EVENT_STUDY_v1","atx_a444854c6b66","Double-crested Cormorant","core_species","SoG","detection","es_reference_early_egg",22927
"SOG_EVENT_STUDY_v1","atx_a444854c6b66","Double-crested Cormorant","core_species","SoG","detection","es_near_late_egg",8712
"SOG_EVENT_STUDY_v1","atx_a444854c6b66","Double-crested Cormorant","core_species","SoG","detection","es_reference_late_egg",28655
"SOG_EVENT_STUDY_v1","atx_a444854c6b66","Double-crested Cormorant","core_species","SoG","positive_numeric_count_given_detection","es_near_baseline",1366
"SOG_EVENT_STUDY_v1","atx_a444854c6b66","Double-crested Cormorant","core_species","SoG","positive_numeric_count_given_detection","es_reference_baseline",4222
"SOG_EVENT_STUDY_v1","atx_a444854c6b66","Double-crested Cormorant","core_species","SoG","positive_numeric_count_given_detection","es_near_early_pre",744
"SOG_EVENT_STUDY_v1","atx_a444854c6b66","Double-crested Cormorant","core_species","SoG","positive_numeric_count_given_detection","es_reference_early_pre",2456
"SOG_EVENT_STUDY_v1","atx_a444854c6b66","Double-crested Cormorant","core_species","SoG","positive_numeric_count_given_detection","es_near_immediate_pre",719
"SOG_EVENT_STUDY_v1","atx_a444854c6b66","Double-crested Cormorant","core_species","SoG","positive_numeric_count_given_detection","es_reference_immediate_pre",2348
"SOG_EVENT_STUDY_v1","atx_a444854c6b66","Double-crested Cormorant","core_species","SoG","positive_numeric_count_given_detection","es_near_spawn_start",534
"SOG_EVENT_STUDY_v1","atx_a444854c6b66","Double-crested Cormorant","core_species","SoG","positive_numeric_count_given_detection","es_reference_spawn_start",1543
"SOG_EVENT_STUDY_v1","atx_a444854c6b66","Double-crested Cormorant","core_species","SoG","positive_numeric_count_given_detection","es_near_early_egg",1149
"SOG_EVENT_STUDY_v1","atx_a444854c6b66","Double-crested Cormorant","core_species","SoG","positive_numeric_count_given_detection","es_reference_early_egg",3456
"SOG_EVENT_STUDY_v1","atx_a444854c6b66","Double-crested Cormorant","core_species","SoG","positive_numeric_count_given_detection","es_near_late_egg",1158
"SOG_EVENT_STUDY_v1","atx_a444854c6b66","Double-crested Cormorant","core_species","SoG","positive_numeric_count_given_detection","es_reference_late_egg",3795
"SOG_EVENT_STUDY_v1","atx_aa5353f6d6d2","Iceland Gull","core_species","SoG","detection","es_near_baseline",8073
"SOG_EVENT_STUDY_v1","atx_aa5353f6d6d2","Iceland Gull","core_species","SoG","detection","es_reference_baseline",25984
"SOG_EVENT_STUDY_v1","atx_aa5353f6d6d2","Iceland Gull","core_species","SoG","detection","es_near_early_pre",4511
"SOG_EVENT_STUDY_v1","atx_aa5353f6d6d2","Iceland Gull","core_species","SoG","detection","es_reference_early_pre",15466
"SOG_EVENT_STUDY_v1","atx_aa5353f6d6d2","Iceland Gull","core_species","SoG","detection","es_near_immediate_pre",4586
"SOG_EVENT_STUDY_v1","atx_aa5353f6d6d2","Iceland Gull","core_species","SoG","detection","es_reference_immediate_pre",15167
"SOG_EVENT_STUDY_v1","atx_aa5353f6d6d2","Iceland Gull","core_species","SoG","detection","es_near_spawn_start",2992
"SOG_EVENT_STUDY_v1","atx_aa5353f6d6d2","Iceland Gull","core_species","SoG","detection","es_reference_spawn_start",9759
"SOG_EVENT_STUDY_v1","atx_aa5353f6d6d2","Iceland Gull","core_species","SoG","detection","es_near_early_egg",7018
"SOG_EVENT_STUDY_v1","atx_aa5353f6d6d2","Iceland Gull","core_species","SoG","detection","es_reference_early_egg",22924
"SOG_EVENT_STUDY_v1","atx_aa5353f6d6d2","Iceland Gull","core_species","SoG","detection","es_near_late_egg",8712
"SOG_EVENT_STUDY_v1","atx_aa5353f6d6d2","Iceland Gull","core_species","SoG","detection","es_reference_late_egg",28654
"SOG_EVENT_STUDY_v1","atx_aa5353f6d6d2","Iceland Gull","core_species","SoG","positive_numeric_count_given_detection","es_near_baseline",483
"SOG_EVENT_STUDY_v1","atx_aa5353f6d6d2","Iceland Gull","core_species","SoG","positive_numeric_count_given_detection","es_reference_baseline",999
"SOG_EVENT_STUDY_v1","atx_aa5353f6d6d2","Iceland Gull","core_species","SoG","positive_numeric_count_given_detection","es_near_early_pre",278
"SOG_EVENT_STUDY_v1","atx_aa5353f6d6d2","Iceland Gull","core_species","SoG","positive_numeric_count_given_detection","es_reference_early_pre",598
"SOG_EVENT_STUDY_v1","atx_aa5353f6d6d2","Iceland Gull","core_species","SoG","positive_numeric_count_given_detection","es_near_immediate_pre",348
"SOG_EVENT_STUDY_v1","atx_aa5353f6d6d2","Iceland Gull","core_species","SoG","positive_numeric_count_given_detection","es_reference_immediate_pre",668
"SOG_EVENT_STUDY_v1","atx_aa5353f6d6d2","Iceland Gull","core_species","SoG","positive_numeric_count_given_detection","es_near_spawn_start",322
"SOG_EVENT_STUDY_v1","atx_aa5353f6d6d2","Iceland Gull","core_species","SoG","positive_numeric_count_given_detection","es_reference_spawn_start",522
"SOG_EVENT_STUDY_v1","atx_aa5353f6d6d2","Iceland Gull","core_species","SoG","positive_numeric_count_given_detection","es_near_early_egg",477
"SOG_EVENT_STUDY_v1","atx_aa5353f6d6d2","Iceland Gull","core_species","SoG","positive_numeric_count_given_detection","es_reference_early_egg",788
"SOG_EVENT_STUDY_v1","atx_aa5353f6d6d2","Iceland Gull","core_species","SoG","positive_numeric_count_given_detection","es_near_late_egg",315
"SOG_EVENT_STUDY_v1","atx_aa5353f6d6d2","Iceland Gull","core_species","SoG","positive_numeric_count_given_detection","es_reference_late_egg",533
"SOG_EVENT_STUDY_v1","atx_acf526bb8010","Marbled Murrelet","core_species","SoG","detection","es_near_baseline",8077
"SOG_EVENT_STUDY_v1","atx_acf526bb8010","Marbled Murrelet","core_species","SoG","detection","es_reference_baseline",25992
"SOG_EVENT_STUDY_v1","atx_acf526bb8010","Marbled Murrelet","core_species","SoG","detection","es_near_early_pre",4512
"SOG_EVENT_STUDY_v1","atx_acf526bb8010","Marbled Murrelet","core_species","SoG","detection","es_reference_early_pre",15467
"SOG_EVENT_STUDY_v1","atx_acf526bb8010","Marbled Murrelet","core_species","SoG","detection","es_near_immediate_pre",4587
"SOG_EVENT_STUDY_v1","atx_acf526bb8010","Marbled Murrelet","core_species","SoG","detection","es_reference_immediate_pre",15169
"SOG_EVENT_STUDY_v1","atx_acf526bb8010","Marbled Murrelet","core_species","SoG","detection","es_near_spawn_start",2992
"SOG_EVENT_STUDY_v1","atx_acf526bb8010","Marbled Murrelet","core_species","SoG","detection","es_reference_spawn_start",9759
"SOG_EVENT_STUDY_v1","atx_acf526bb8010","Marbled Murrelet","core_species","SoG","detection","es_near_early_egg",7018
"SOG_EVENT_STUDY_v1","atx_acf526bb8010","Marbled Murrelet","core_species","SoG","detection","es_reference_early_egg",22927
"SOG_EVENT_STUDY_v1","atx_acf526bb8010","Marbled Murrelet","core_species","SoG","detection","es_near_late_egg",8712
"SOG_EVENT_STUDY_v1","atx_acf526bb8010","Marbled Murrelet","core_species","SoG","detection","es_reference_late_egg",28655
"SOG_EVENT_STUDY_v1","atx_acf526bb8010","Marbled Murrelet","core_species","SoG","positive_numeric_count_given_detection","es_near_baseline",83
"SOG_EVENT_STUDY_v1","atx_acf526bb8010","Marbled Murrelet","core_species","SoG","positive_numeric_count_given_detection","es_reference_baseline",315
"SOG_EVENT_STUDY_v1","atx_acf526bb8010","Marbled Murrelet","core_species","SoG","positive_numeric_count_given_detection","es_near_early_pre",43
"SOG_EVENT_STUDY_v1","atx_acf526bb8010","Marbled Murrelet","core_species","SoG","positive_numeric_count_given_detection","es_reference_early_pre",165
"SOG_EVENT_STUDY_v1","atx_acf526bb8010","Marbled Murrelet","core_species","SoG","positive_numeric_count_given_detection","es_near_immediate_pre",44
"SOG_EVENT_STUDY_v1","atx_acf526bb8010","Marbled Murrelet","core_species","SoG","positive_numeric_count_given_detection","es_reference_immediate_pre",158
"SOG_EVENT_STUDY_v1","atx_acf526bb8010","Marbled Murrelet","core_species","SoG","positive_numeric_count_given_detection","es_near_spawn_start",26
"SOG_EVENT_STUDY_v1","atx_acf526bb8010","Marbled Murrelet","core_species","SoG","positive_numeric_count_given_detection","es_reference_spawn_start",111
"SOG_EVENT_STUDY_v1","atx_acf526bb8010","Marbled Murrelet","core_species","SoG","positive_numeric_count_given_detection","es_near_early_egg",76
"SOG_EVENT_STUDY_v1","atx_acf526bb8010","Marbled Murrelet","core_species","SoG","positive_numeric_count_given_detection","es_reference_early_egg",250
"SOG_EVENT_STUDY_v1","atx_acf526bb8010","Marbled Murrelet","core_species","SoG","positive_numeric_count_given_detection","es_near_late_egg",87
"SOG_EVENT_STUDY_v1","atx_acf526bb8010","Marbled Murrelet","core_species","SoG","positive_numeric_count_given_detection","es_reference_late_egg",343
"SOG_EVENT_STUDY_v1","atx_b3d3ea90f9cb","Canada Goose","core_species","SoG","detection","es_near_baseline",8075
"SOG_EVENT_STUDY_v1","atx_b3d3ea90f9cb","Canada Goose","core_species","SoG","detection","es_reference_baseline",25967
"SOG_EVENT_STUDY_v1","atx_b3d3ea90f9cb","Canada Goose","core_species","SoG","detection","es_near_early_pre",4511
"SOG_EVENT_STUDY_v1","atx_b3d3ea90f9cb","Canada Goose","core_species","SoG","detection","es_reference_early_pre",15459
"SOG_EVENT_STUDY_v1","atx_b3d3ea90f9cb","Canada Goose","core_species","SoG","detection","es_near_immediate_pre",4585
"SOG_EVENT_STUDY_v1","atx_b3d3ea90f9cb","Canada Goose","core_species","SoG","detection","es_reference_immediate_pre",15165
"SOG_EVENT_STUDY_v1","atx_b3d3ea90f9cb","Canada Goose","core_species","SoG","detection","es_near_spawn_start",2992
"SOG_EVENT_STUDY_v1","atx_b3d3ea90f9cb","Canada Goose","core_species","SoG","detection","es_reference_spawn_start",9753
"SOG_EVENT_STUDY_v1","atx_b3d3ea90f9cb","Canada Goose","core_species","SoG","detection","es_near_early_egg",7015
"SOG_EVENT_STUDY_v1","atx_b3d3ea90f9cb","Canada Goose","core_species","SoG","detection","es_reference_early_egg",22915
"SOG_EVENT_STUDY_v1","atx_b3d3ea90f9cb","Canada Goose","core_species","SoG","detection","es_near_late_egg",8711
"SOG_EVENT_STUDY_v1","atx_b3d3ea90f9cb","Canada Goose","core_species","SoG","detection","es_reference_late_egg",28644
"SOG_EVENT_STUDY_v1","atx_b3d3ea90f9cb","Canada Goose","core_species","SoG","positive_numeric_count_given_detection","es_near_baseline",2679
"SOG_EVENT_STUDY_v1","atx_b3d3ea90f9cb","Canada Goose","core_species","SoG","positive_numeric_count_given_detection","es_reference_baseline",7523
"SOG_EVENT_STUDY_v1","atx_b3d3ea90f9cb","Canada Goose","core_species","SoG","positive_numeric_count_given_detection","es_near_early_pre",1520
"SOG_EVENT_STUDY_v1","atx_b3d3ea90f9cb","Canada Goose","core_species","SoG","positive_numeric_count_given_detection","es_reference_early_pre",4731
"SOG_EVENT_STUDY_v1","atx_b3d3ea90f9cb","Canada Goose","core_species","SoG","positive_numeric_count_given_detection","es_near_immediate_pre",1715
"SOG_EVENT_STUDY_v1","atx_b3d3ea90f9cb","Canada Goose","core_species","SoG","positive_numeric_count_given_detection","es_reference_immediate_pre",4925
"SOG_EVENT_STUDY_v1","atx_b3d3ea90f9cb","Canada Goose","core_species","SoG","positive_numeric_count_given_detection","es_near_spawn_start",1174
"SOG_EVENT_STUDY_v1","atx_b3d3ea90f9cb","Canada Goose","core_species","SoG","positive_numeric_count_given_detection","es_reference_spawn_start",3230
"SOG_EVENT_STUDY_v1","atx_b3d3ea90f9cb","Canada Goose","core_species","SoG","positive_numeric_count_given_detection","es_near_early_egg",2664
"SOG_EVENT_STUDY_v1","atx_b3d3ea90f9cb","Canada Goose","core_species","SoG","positive_numeric_count_given_detection","es_reference_early_egg",7610
"SOG_EVENT_STUDY_v1","atx_b3d3ea90f9cb","Canada Goose","core_species","SoG","positive_numeric_count_given_detection","es_near_late_egg",3445
"SOG_EVENT_STUDY_v1","atx_b3d3ea90f9cb","Canada Goose","core_species","SoG","positive_numeric_count_given_detection","es_reference_late_egg",9421
"SOG_EVENT_STUDY_v1","atx_c12b832d2b03","California Gull","core_species","SoG","detection","es_near_baseline",8077
"SOG_EVENT_STUDY_v1","atx_c12b832d2b03","California Gull","core_species","SoG","detection","es_reference_baseline",25992
"SOG_EVENT_STUDY_v1","atx_c12b832d2b03","California Gull","core_species","SoG","detection","es_near_early_pre",4512
"SOG_EVENT_STUDY_v1","atx_c12b832d2b03","California Gull","core_species","SoG","detection","es_reference_early_pre",15467
"SOG_EVENT_STUDY_v1","atx_c12b832d2b03","California Gull","core_species","SoG","detection","es_near_immediate_pre",4587
"SOG_EVENT_STUDY_v1","atx_c12b832d2b03","California Gull","core_species","SoG","detection","es_reference_immediate_pre",15169
"SOG_EVENT_STUDY_v1","atx_c12b832d2b03","California Gull","core_species","SoG","detection","es_near_spawn_start",2992
"SOG_EVENT_STUDY_v1","atx_c12b832d2b03","California Gull","core_species","SoG","detection","es_reference_spawn_start",9759
"SOG_EVENT_STUDY_v1","atx_c12b832d2b03","California Gull","core_species","SoG","detection","es_near_early_egg",7018
