"definition","complex_id","source_records","region","regions","statistical_areas","sections","location_codes","methods","temporal_span_days","spatial_bbox_diameter_km","any_reversed_date","any_uncertain_date","generalized_easting_10km","generalized_northing_10km","crosses_region","crosses_statistical_area","crosses_section","crosses_location_code","mixed_method","temporal_review","spatial_review","review_required","review_reason","support_label"
"complex_5km_14d","hsr_a7f60c56020b1599",1,"NA",1,1,1,1,1,,0,FALSE,TRUE,1030,650,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"uncertain_date","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"complex_5km_14d","hsr_bab6be9bfb18e8b9",1,"NA",1,1,1,1,1,,0,FALSE,TRUE,1030,650,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"uncertain_date","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"complex_5km_14d","hsr_c15e6c63b01027c1",1,"NA",1,1,1,1,1,,0,FALSE,TRUE,1030,650,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"uncertain_date","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"complex_5km_14d","hsr_81a9b76fa1a098dd",1,"NA",1,1,1,1,1,,0,FALSE,TRUE,1030,650,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"uncertain_date","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"complex_5km_14d","hsr_7883ce1a2b83436e",1,"NA",1,1,1,1,1,,0,FALSE,TRUE,1030,650,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"uncertain_date","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"complex_5km_14d","hsr_2336b3a181d9fb23",1,"NA",1,1,1,1,1,,0,FALSE,TRUE,1030,650,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"uncertain_date","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"complex_5km_14d","hsr_2827b83fccc1062d",1,"NA",1,1,1,1,1,,0,FALSE,TRUE,1030,650,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"uncertain_date","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"complex_5km_14d","hsr_d3313125bb5f9c61",1,"NA",1,1,1,1,1,,0,FALSE,TRUE,1030,650,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"uncertain_date","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"complex_5km_14d","hsr_c5d404ec74c80d57",1,"NA",1,1,1,1,1,,0,FALSE,TRUE,1030,650,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"uncertain_date","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"complex_5km_14d","hsr_772877dbb21bc183",1,"NA",1,1,1,1,1,,0,FALSE,TRUE,1030,650,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"uncertain_date","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"complex_5km_14d","hsr_b42463a23a69a7b8",1,"NA",1,1,1,1,1,,0,FALSE,TRUE,1030,650,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"uncertain_date","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"complex_5km_14d","hsr_17a56f5da27c855c",1,"NA",1,1,1,1,1,,0,FALSE,TRUE,1030,650,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"uncertain_date","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"complex_5km_14d","hsr_97dd0a806b139abb",1,"NA",1,1,1,1,1,,0,FALSE,TRUE,1030,650,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"uncertain_date","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"complex_5km_14d","hsr_a2312c3b8c51ad72",1,"NA",1,1,1,1,1,,0,FALSE,TRUE,1030,650,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"uncertain_date","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"complex_5km_14d","hsr_44cfaddfe1fe1e57",1,"NA",1,1,1,1,1,,0,FALSE,TRUE,1030,650,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"uncertain_date","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"complex_5km_14d","hsr_489fd1df0708d990",1,"NA",1,1,1,1,1,,0,FALSE,TRUE,1030,650,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"uncertain_date","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"complex_5km_14d","hsr_93a700c3100c6ad9",1,"NA",1,1,1,1,1,,0,FALSE,TRUE,970,640,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"uncertain_date","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"complex_5km_14d","hsr_2c2d4100eb313e18",1,"NA",1,1,1,1,1,,0,FALSE,TRUE,880,810,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"uncertain_date","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"complex_5km_14d","hsr_46d58dfa68344d3d",1,"NA",1,1,1,1,1,,0,FALSE,TRUE,910,740,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"uncertain_date","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"complex_5km_14d","hsr_a2328b9abe09e27f",1,"NA",1,1,1,1,1,,0,FALSE,TRUE,910,740,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"uncertain_date","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"complex_5km_14d","hsr_4125046d5bbd4127",1,"NA",1,1,1,1,1,,0,FALSE,TRUE,910,740,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"uncertain_date","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"complex_5km_14d","hsr_ab90b22700dad52f",1,"NA",1,1,1,1,1,,0,FALSE,TRUE,910,740,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"uncertain_date","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"complex_5km_14d","hsr_ac8abfcece787feb",1,"NA",1,1,1,1,1,,0,FALSE,TRUE,910,740,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"uncertain_date","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"complex_5km_14d","hsr_d09b4efb054f83d1",1,"NA",1,1,1,1,1,,0,FALSE,TRUE,910,740,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"uncertain_date","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"complex_5km_14d","hsr_d1d782238b96c112",1,"NA",1,1,1,1,1,,0,FALSE,TRUE,910,740,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"uncertain_date","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"complex_5km_14d","hsr_a4a6fe9349344b74",1,"NA",1,1,1,1,1,,0,FALSE,TRUE,910,740,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"uncertain_date","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"complex_5km_14d","hsr_4a1212572cdd30d2",1,"NA",1,1,1,1,1,,0,FALSE,TRUE,910,740,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"uncertain_date","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"complex_5km_14d","hsr_c4b49daab453d5e4",1,"NA",1,1,1,1,1,,0,FALSE,TRUE,880,700,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"uncertain_date","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"complex_5km_14d","hsr_930f51fe45d3051a",1,"NA",1,1,1,1,1,,0,FALSE,TRUE,920,700,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"uncertain_date","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"complex_5km_14d","hsr_c9908e0f7b198fa8",1,"NA",1,1,1,1,1,,0,FALSE,TRUE,800,880,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"uncertain_date","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"complex_5km_14d","hsr_2c3ce47bcbf643ce",1,"NA",1,1,1,1,1,,0,FALSE,TRUE,910,740,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"uncertain_date","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"complex_5km_14d","hsr_8012ecb60a9cdf16",1,"NA",1,1,1,1,1,,0,FALSE,TRUE,910,740,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"uncertain_date","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"complex_5km_14d","hsr_d727984333c59800",1,"NA",1,1,1,1,1,,0,FALSE,TRUE,910,740,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"uncertain_date","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"complex_5km_14d","hsr_645ea5ba56cb9cf2",1,"NA",1,1,1,1,1,,0,FALSE,TRUE,910,740,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"uncertain_date","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"complex_5km_14d","hsr_d0cf97c34b676310",1,"NA",1,1,1,1,1,,0,FALSE,TRUE,910,740,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"uncertain_date","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"complex_5km_14d","hsr_aee175daf25babc7",1,"NA",1,1,1,1,1,,0,FALSE,TRUE,910,740,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"uncertain_date","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"complex_5km_14d","hsr_2cb450e8b39435a3",1,"NA",1,1,1,1,1,,0,FALSE,TRUE,910,740,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"uncertain_date","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"complex_5km_14d","hsr_085b7161d23395c4",1,"NA",1,1,1,1,1,,0,FALSE,TRUE,910,740,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"uncertain_date","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"complex_5km_14d","hsr_c43cac8b29176b53",1,"NA",1,1,1,1,1,,0,FALSE,TRUE,910,740,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"uncertain_date","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"complex_5km_14d","hsr_1d6ddd0ecc8633c0",1,"NA",1,1,1,1,1,,0,FALSE,TRUE,970,640,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"uncertain_date","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"complex_5km_14d","hsr_a68bbc69cc2ff388",1,"NA",1,1,1,1,1,,0,FALSE,TRUE,900,640,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"uncertain_date","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"complex_5km_14d","hsr_0d6c667e9c52114d",1,"NA",1,1,1,1,1,,0,FALSE,TRUE,900,640,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"uncertain_date","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"complex_5km_14d","hsr_1e072806b49c759a",1,"NA",1,1,1,1,1,,0,FALSE,TRUE,990,650,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"uncertain_date","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"complex_5km_14d","hsr_fa174ca19f107ec0",1,"NA",1,1,1,1,1,,0,FALSE,TRUE,970,660,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"uncertain_date","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"complex_5km_14d","hsr_e4a64da5cf837cbe",1,"NA",1,1,1,1,1,,0,FALSE,TRUE,970,660,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"uncertain_date","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"complex_5km_14d","hsr_ef3a8a20e901c2c1",1,"NA",1,1,1,1,1,,0,FALSE,TRUE,960,660,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"uncertain_date","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"complex_5km_14d","hsr_c3a882378e47b22b",1,"NA",1,1,1,1,1,,0,FALSE,TRUE,900,640,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"uncertain_date","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"complex_5km_14d","hsr_67896eee10f8da3f",1,"NA",1,1,1,1,1,,0,FALSE,TRUE,960,660,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"uncertain_date","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"complex_5km_14d","hsr_8b222b6ca13da0ab",1,"NA",1,1,1,1,1,,0,FALSE,TRUE,900,640,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"uncertain_date","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"complex_5km_14d","hsr_f842f656b323bbba",1,"NA",1,1,1,1,1,,0,FALSE,TRUE,960,660,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"uncertain_date","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"complex_5km_14d","hsr_81ffa9460b950040",1,"NA",1,1,1,1,1,,0,FALSE,TRUE,1210,440,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"uncertain_date","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"complex_5km_14d","hsr_b9b0e32b6b4db145",1,"NA",1,1,1,1,1,,0,FALSE,TRUE,910,550,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"uncertain_date","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"complex_5km_14d","hsr_2728112fc095fcb1",1,"NA",1,1,1,1,1,,0,FALSE,TRUE,900,560,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"uncertain_date","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"complex_5km_14d","hsr_c1163242b906d180",1,"NA",1,1,1,1,1,,0,FALSE,TRUE,610,930,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"uncertain_date","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"complex_5km_14d","hsr_21340aa57b8112f6",1,"NA",1,1,1,1,1,,0,FALSE,TRUE,880,570,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"uncertain_date","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"complex_5km_14d","hsr_13a04cc10662ab48",1,"NA",1,1,1,1,1,,0,FALSE,TRUE,1230,450,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"uncertain_date","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"complex_5km_14d","hsr_1884fb79e232c8f8",1,"NA",1,1,1,1,1,,0,FALSE,TRUE,1230,450,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"uncertain_date","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"complex_5km_14d","hsr_0585bd72fc304321",1,"NA",1,1,1,1,0,,0,FALSE,TRUE,890,700,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"uncertain_date","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"complex_5km_14d","hsr_1c1b4639d3c35a39",1,"NA",1,1,1,1,0,,0,FALSE,TRUE,970,660,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"uncertain_date","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"complex_5km_14d","compl_2430230dbe0c3668",14,"WCVI",1,1,1,7,3,71,11.47424,FALSE,FALSE,970,490,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,"temporal_span_over_21_days;mixed_method","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"complex_5km_14d","compl_3c2627a501f693ed",9,"WCVI",1,1,1,4,2,37,5.22448,FALSE,FALSE,930,530,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,"temporal_span_over_21_days;mixed_method","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"complex_5km_14d","compl_50ac95a2b57782dc",19,"CC",1,1,2,16,1,36,15.4758,FALSE,FALSE,840,810,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,"temporal_span_over_21_days;crosses_section","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"complex_5km_14d","compl_f1abcc94837528bd",13,"WCVI",1,1,1,8,1,35,6.86565,FALSE,FALSE,1040,440,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,"temporal_span_over_21_days","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"complex_5km_14d","compl_b2bb8ac454506d84",10,"WCVI",1,1,1,6,2,33,15.55678,FALSE,FALSE,1040,440,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,"temporal_span_over_21_days;mixed_method","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"complex_5km_14d","compl_e738e8d097e46c86",17,"HG",1,1,2,16,2,31,15.61604,FALSE,FALSE,640,830,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,"temporal_span_over_21_days;crosses_section;mixed_method","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"complex_5km_14d","compl_b095c792eb9bce29",39,"CC",1,1,1,8,2,31,12.16729,FALSE,FALSE,810,840,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,"temporal_span_over_21_days;mixed_method","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"complex_5km_14d","compl_b68666c19220698b",9,"WCVI",1,1,1,8,1,31,10.10058,FALSE,FALSE,1040,440,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,"temporal_span_over_21_days","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"complex_5km_14d","compl_1b7339f4ca9c7a46",37,"NA",1,1,1,3,1,30,6.37692,FALSE,FALSE,1030,670,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,"temporal_span_over_21_days","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"complex_5km_14d","compl_2098998bda16301b",18,"SoG",1,1,2,15,1,28,25.50036,FALSE,FALSE,1100,500,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,"temporal_span_over_21_days;spatial_span_over_25km;crosses_section","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"complex_5km_14d","compl_cbb13cf121ae9c73",14,"SoG",1,1,1,13,1,26,16.17988,FALSE,FALSE,1100,500,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,"temporal_span_over_21_days","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"complex_5km_14d","compl_24de4b909b766a3c",47,"CC",1,2,2,7,1,26,13.17023,FALSE,FALSE,820,840,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,"temporal_span_over_21_days;crosses_statistical_area;crosses_section","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"complex_5km_14d","compl_ff9c7ea652643ac5",30,"SoG",1,1,3,28,1,25,41.99371,FALSE,FALSE,1090,500,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,"temporal_span_over_21_days;spatial_span_over_25km;crosses_section","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"complex_5km_14d","compl_5ee9bf01066802c5",16,"SoG",1,1,1,14,1,25,25.17782,FALSE,FALSE,1090,500,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,"temporal_span_over_21_days;spatial_span_over_25km","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"complex_5km_14d","compl_f93519a9b6a50aaf",18,"SoG",1,1,2,15,1,25,24.874,FALSE,FALSE,1090,500,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,"temporal_span_over_21_days;crosses_section","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"complex_5km_14d","compl_2f1f7cae2380dacd",21,"PRD",1,2,2,15,1,25,21.80092,FALSE,FALSE,710,1070,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,"temporal_span_over_21_days;crosses_statistical_area;crosses_section","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"complex_5km_14d","compl_7f1eafc64bd13092",10,"SoG",1,1,1,9,1,25,18.73775,FALSE,FALSE,1090,500,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,"temporal_span_over_21_days","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"complex_5km_14d","compl_c4071637f3732a1a",11,"HG",1,1,1,8,1,25,18.07504,FALSE,FALSE,630,850,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,"temporal_span_over_21_days","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"complex_5km_14d","compl_a3a5e1ff79b60722",8,"WCVI",1,1,2,8,2,25,12.72659,FALSE,FALSE,1000,470,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,"temporal_span_over_21_days;crosses_section;mixed_method","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"complex_5km_14d","compl_ec18f86e214b3317",38,"NA",1,1,1,3,1,25,5.68526,FALSE,FALSE,1030,650,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,"temporal_span_over_21_days","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"complex_5km_14d","compl_3875f4511040451d",7,"WCVI",1,1,1,5,1,24,9.61079,FALSE,FALSE,970,490,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,"temporal_span_over_21_days","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"complex_5km_14d","compl_7c613016877e315d",6,"SoG",1,1,1,1,2,24,0,FALSE,FALSE,1210,520,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,"temporal_span_over_21_days;mixed_method","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"complex_5km_14d","compl_b3d790d3c2a10864",23,"PRD",1,1,2,13,2,23,17.34555,FALSE,FALSE,700,990,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,"temporal_span_over_21_days;crosses_section;mixed_method","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"complex_5km_14d","compl_dc087cb9ddf97ae9",9,"WCVI",1,1,1,5,2,23,6.90882,FALSE,FALSE,970,490,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,"temporal_span_over_21_days;mixed_method","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"complex_5km_14d","compl_23ca2f30f7567da0",54,"NA",1,1,1,3,1,23,5.68526,FALSE,FALSE,1030,650,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,"temporal_span_over_21_days","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"complex_5km_14d","compl_1b410f3049ee2d61",3,"SoG",1,1,1,1,1,23,0,FALSE,FALSE,1210,480,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,"temporal_span_over_21_days","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"complex_5km_14d","compl_3c1eb528397e5072",27,"SoG",1,2,2,25,1,22,35.56847,FALSE,FALSE,1140,480,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,"temporal_span_over_21_days;spatial_span_over_25km;crosses_statistical_area;crosses_section","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"complex_5km_14d","compl_74379e7ccae3220a",7,"PRD",1,1,1,4,1,22,10.06825,FALSE,FALSE,710,990,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,"temporal_span_over_21_days","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"complex_5km_14d","compl_11525814789d9ef1",7,"PRD",1,1,1,4,1,22,10.06825,FALSE,FALSE,710,990,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,"temporal_span_over_21_days","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"complex_5km_14d","compl_58e055f0c9dc55ec",23,"NA",1,1,1,3,1,22,6.32713,FALSE,FALSE,960,650,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,"temporal_span_over_21_days","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"complex_5km_14d","compl_96446ae411434d26",3,"CC",1,1,1,2,2,22,4.81456,FALSE,FALSE,790,850,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,"temporal_span_over_21_days;mixed_method","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"complex_5km_14d","compl_b862830b6584ef51",4,"HG",1,1,1,1,1,22,0,FALSE,FALSE,610,890,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,"temporal_span_over_21_days","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"complex_5km_14d","compl_a356318ead6632bd",19,"PRD",1,2,2,14,1,21,21.55379,FALSE,FALSE,710,1070,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,"crosses_statistical_area;crosses_section","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"complex_5km_14d","compl_77a3e1a50e0ae5fc",97,"WCVI",1,1,2,12,1,21,21.01148,FALSE,FALSE,1000,470,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,"crosses_section","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
"complex_5km_14d","compl_2677bc0660991410",13,"CC",1,1,1,6,2,21,11.60015,FALSE,FALSE,840,800,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,"mixed_method","SUPPORT_ONLY_NOT_AN_EFFECT_ESTIMATE"
