"model_id","region","unit_class","outcome","fold","validation_view","prediction_support_rule","n_validation","n_validation_supported","n_validation_unsupported_factor_levels","privacy_suppressed","metric_1_name","metric_1","metric_2_name","metric_2","conditional_observer_or_location_BLUP_used"
"M08","NA","species","positive_count",4,"event_blocked_new_event_generalization","training_overlap_for_fixed_factor_levels",397,285,112,FALSE,"rmse_log",1.02579452413349,"mae_log",0.799808382548894,FALSE
"M08","SoG","species","detection",1,"event_blocked_new_event_generalization","training_overlap_for_fixed_factor_levels",46083,46083,0,FALSE,"log_loss",0.0355834157656304,"brier",0.00446305980085798,FALSE
"M08","SoG","species","detection",2,"event_blocked_new_event_generalization","training_overlap_for_fixed_factor_levels",55725,55476,249,FALSE,"log_loss",0.058955649741646,"brier",0.00850906049160673,FALSE
"M08","SoG","species","detection",3,"event_blocked_new_event_generalization","training_overlap_for_fixed_factor_levels",57050,57050,0,FALSE,"log_loss",0.0849469063818423,"brier",0.0145555679527492,FALSE
"M08","SoG","species","detection",4,"event_blocked_new_event_generalization","training_overlap_for_fixed_factor_levels",58342,57214,1128,FALSE,"log_loss",0.0473754312409493,"brier",0.00590478094252984,FALSE
"M08","SoG","species","positive_count",1,"event_blocked_new_event_generalization","training_overlap_for_fixed_factor_levels",184,179,5,FALSE,"rmse_log",1.05342500817725,"mae_log",0.86551894541367,FALSE
"M08","SoG","species","positive_count",2,"event_blocked_new_event_generalization","training_overlap_for_fixed_factor_levels",467,461,6,FALSE,"rmse_log",1.74135010620086,"mae_log",1.31933742711186,FALSE
"M08","SoG","species","positive_count",3,"event_blocked_new_event_generalization","training_overlap_for_fixed_factor_levels",834,821,13,FALSE,"rmse_log",1.55273617444937,"mae_log",1.17435845809405,FALSE
"M08","SoG","species","positive_count",4,"event_blocked_new_event_generalization","training_overlap_for_fixed_factor_levels",331,324,7,FALSE,"rmse_log",1.08786975283305,"mae_log",0.877671570297175,FALSE
"M08","WCVI","species","detection",1,"event_blocked_new_event_generalization","training_overlap_for_fixed_factor_levels",2164,1943,221,FALSE,"log_loss",0.414580974317398,"brier",0.039292227718332,FALSE
"M08","WCVI","species","detection",2,"event_blocked_new_event_generalization","training_overlap_for_fixed_factor_levels",1795,1795,0,FALSE,"log_loss",0.193887572236145,"brier",0.048641375024854,FALSE
"M08","WCVI","species","detection",3,"event_blocked_new_event_generalization","training_overlap_for_fixed_factor_levels",2462,2313,149,FALSE,"log_loss",0.45815692984945,"brier",0.0675116943059492,FALSE
"M08","WCVI","species","detection",4,"event_blocked_new_event_generalization","training_overlap_for_fixed_factor_levels",2163,2163,0,FALSE,"log_loss",0.636636709661422,"brier",0.0562894733375651,FALSE
"M08","WCVI","species","positive_count",1,"event_blocked_new_event_generalization","training_overlap_for_fixed_factor_levels",,,,TRUE,"rmse_log",,"mae_log",,FALSE
"M08","WCVI","species","positive_count",2,"event_blocked_new_event_generalization","training_overlap_for_fixed_factor_levels",81,81,0,FALSE,"rmse_log",3.49363614883888,"mae_log",3.17357340565209,FALSE
"M08","WCVI","species","positive_count",3,"event_blocked_new_event_generalization","training_overlap_for_fixed_factor_levels",171,139,32,FALSE,"rmse_log",1.83949222129977,"mae_log",1.51672245588563,FALSE
"M08","WCVI","species","positive_count",4,"event_blocked_new_event_generalization","training_overlap_for_fixed_factor_levels",,,,TRUE,"rmse_log",,"mae_log",,FALSE
"M08","CC","species","detection",1,"event_blocked_new_event_generalization","training_overlap_for_fixed_factor_levels",211,147,64,FALSE,"log_loss",1.69655474961455,"brier",0.113342540488954,FALSE
"M08","CC","species","detection",2,"event_blocked_new_event_generalization","training_overlap_for_fixed_factor_levels",210,151,59,FALSE,"log_loss",0.80915422303135,"brier",0.122906228619154,FALSE
"M08","CC","species","detection",3,"event_blocked_new_event_generalization","training_overlap_for_fixed_factor_levels",220,139,81,FALSE,"log_loss",0.414901556670811,"brier",0.0585148847291327,FALSE
"M08","CC","species","detection",4,"event_blocked_new_event_generalization","training_overlap_for_fixed_factor_levels",220,220,0,FALSE,"log_loss",0.419370436784516,"brier",0.134524300561063,FALSE
"M08","CC","species","positive_count",1,"event_blocked_new_event_generalization","training_overlap_for_fixed_factor_levels",,,,TRUE,"rmse_log",,"mae_log",,FALSE
"M08","CC","species","positive_count",2,"event_blocked_new_event_generalization","training_overlap_for_fixed_factor_levels",,,,TRUE,"rmse_log",,"mae_log",,FALSE
"M08","CC","species","positive_count",3,"event_blocked_new_event_generalization","training_overlap_for_fixed_factor_levels",,,,TRUE,"rmse_log",,"mae_log",,FALSE
"M08","CC","species","positive_count",4,"event_blocked_new_event_generalization","training_overlap_for_fixed_factor_levels",,,,TRUE,"rmse_log",,"mae_log",,FALSE
"M08","NA","species","detection",1,"event_blocked_new_event_generalization","training_overlap_for_fixed_factor_levels",2107,2052,55,FALSE,"log_loss",0.131800131239699,"brier",0.0233607845595331,FALSE
"M08","NA","species","detection",2,"event_blocked_new_event_generalization","training_overlap_for_fixed_factor_levels",2079,2041,38,FALSE,"log_loss",0.0550496780854034,"brier",0.00746742721462158,FALSE
"M08","NA","species","detection",3,"event_blocked_new_event_generalization","training_overlap_for_fixed_factor_levels",2646,2640,6,FALSE,"log_loss",0.225772200348662,"brier",0.0519065469950509,FALSE
"M08","NA","species","detection",4,"event_blocked_new_event_generalization","training_overlap_for_fixed_factor_levels",2175,2053,122,FALSE,"log_loss",0.208980395696212,"brier",0.0203663913717391,FALSE
"M08","NA","species","positive_count",1,"event_blocked_new_event_generalization","training_overlap_for_fixed_factor_levels",26,21,5,FALSE,"rmse_log",1.61880424363165,"mae_log",1.39919960384068,FALSE
"M08","NA","species","positive_count",2,"event_blocked_new_event_generalization","training_overlap_for_fixed_factor_levels",,,,TRUE,"rmse_log",,"mae_log",,FALSE
"M08","NA","species","positive_count",3,"event_blocked_new_event_generalization","training_overlap_for_fixed_factor_levels",134,134,0,FALSE,"rmse_log",1.36796199612711,"mae_log",1.13606687148349,FALSE
"M08","NA","species","positive_count",4,"event_blocked_new_event_generalization","training_overlap_for_fixed_factor_levels",47,26,21,FALSE,"rmse_log",3.39813409189812,"mae_log",2.96233848920783,FALSE
"M08","SoG","species","detection",1,"event_blocked_new_event_generalization","training_overlap_for_fixed_factor_levels",46068,46068,0,FALSE,"log_loss",0.654539469323496,"brier",0.230995596560169,FALSE
"M08","SoG","species","detection",2,"event_blocked_new_event_generalization","training_overlap_for_fixed_factor_levels",55681,55432,249,FALSE,"log_loss",0.705614733787565,"brier",0.246135709697992,FALSE
"M08","SoG","species","detection",3,"event_blocked_new_event_generalization","training_overlap_for_fixed_factor_levels",56982,56982,0,FALSE,"log_loss",0.70090031042693,"brier",0.252395550751762,FALSE
"M08","SoG","species","detection",4,"event_blocked_new_event_generalization","training_overlap_for_fixed_factor_levels",58306,57178,1128,FALSE,"log_loss",0.693747878943607,"brier",0.249381239563574,FALSE
"M08","SoG","species","positive_count",1,"event_blocked_new_event_generalization","training_overlap_for_fixed_factor_levels",16751,16751,0,FALSE,"rmse_log",1.34030675013381,"mae_log",1.05846152921095,FALSE
"M08","SoG","species","positive_count",2,"event_blocked_new_event_generalization","training_overlap_for_fixed_factor_levels",22187,22093,94,FALSE,"rmse_log",1.28590293235115,"mae_log",1.03648536433986,FALSE
"M08","SoG","species","positive_count",3,"event_blocked_new_event_generalization","training_overlap_for_fixed_factor_levels",22254,22254,0,FALSE,"rmse_log",1.21623743775836,"mae_log",0.967715428383961,FALSE
"M08","SoG","species","positive_count",4,"event_blocked_new_event_generalization","training_overlap_for_fixed_factor_levels",23861,23483,378,FALSE,"rmse_log",1.27450932838891,"mae_log",1.02029488078177,FALSE
"M08","WCVI","species","detection",1,"event_blocked_new_event_generalization","training_overlap_for_fixed_factor_levels",2162,1941,221,FALSE,"log_loss",0.7381678251862,"brier",0.269220433602944,FALSE
"M08","WCVI","species","detection",2,"event_blocked_new_event_generalization","training_overlap_for_fixed_factor_levels",1791,1791,0,FALSE,"log_loss",0.870155863111829,"brier",0.314404044864868,FALSE
"M08","WCVI","species","detection",3,"event_blocked_new_event_generalization","training_overlap_for_fixed_factor_levels",2453,2304,149,FALSE,"log_loss",1.80417484234543,"brier",0.311040259586591,FALSE
"M08","WCVI","species","detection",4,"event_blocked_new_event_generalization","training_overlap_for_fixed_factor_levels",2162,2162,0,FALSE,"log_loss",0.699219086575779,"brier",0.252075895165855,FALSE
"M08","WCVI","species","positive_count",1,"event_blocked_new_event_generalization","training_overlap_for_fixed_factor_levels",1041,932,109,FALSE,"rmse_log",2.38891884079777,"mae_log",1.90160402009483,FALSE
"M08","WCVI","species","positive_count",2,"event_blocked_new_event_generalization","training_overlap_for_fixed_factor_levels",881,881,0,FALSE,"rmse_log",1.50380270358888,"mae_log",1.20344306068374,FALSE
"M08","WCVI","species","positive_count",3,"event_blocked_new_event_generalization","training_overlap_for_fixed_factor_levels",1224,919,305,FALSE,"rmse_log",1.46409539016515,"mae_log",1.17572576459986,FALSE
"M08","WCVI","species","positive_count",4,"event_blocked_new_event_generalization","training_overlap_for_fixed_factor_levels",929,929,0,FALSE,"rmse_log",2.0787998034051,"mae_log",1.75271460539624,FALSE
"M08","CC","species","detection",1,"event_blocked_new_event_generalization","training_overlap_for_fixed_factor_levels",211,147,64,FALSE,"log_loss",2.80120836493035,"brier",0.295630870040482,FALSE
"M08","CC","species","detection",2,"event_blocked_new_event_generalization","training_overlap_for_fixed_factor_levels",210,151,59,FALSE,"log_loss",0.566082694250232,"brier",0.187862076057914,FALSE
"M08","CC","species","detection",3,"event_blocked_new_event_generalization","training_overlap_for_fixed_factor_levels",220,139,81,FALSE,"log_loss",0.787378321297195,"brier",0.257795225710846,FALSE
"M08","CC","species","detection",4,"event_blocked_new_event_generalization","training_overlap_for_fixed_factor_levels",220,220,0,FALSE,"log_loss",0.545879829518584,"brier",0.183269826148493,FALSE
"M08","CC","species","positive_count",1,"event_blocked_new_event_generalization","training_overlap_for_fixed_factor_levels",83,38,45,FALSE,"rmse_log",1.50843220508871,"mae_log",1.17904834271803,FALSE
"M08","CC","species","positive_count",2,"event_blocked_new_event_generalization","training_overlap_for_fixed_factor_levels",104,71,33,FALSE,"rmse_log",1.88612884144422,"mae_log",1.51197617783107,FALSE
"M08","CC","species","positive_count",3,"event_blocked_new_event_generalization","training_overlap_for_fixed_factor_levels",101,73,28,FALSE,"rmse_log",1.86210383003349,"mae_log",1.47304381431304,FALSE
"M08","CC","species","positive_count",4,"event_blocked_new_event_generalization","training_overlap_for_fixed_factor_levels",153,153,0,FALSE,"rmse_log",1.79920070341186,"mae_log",1.52216579553799,FALSE
"M08","NA","species","detection",1,"event_blocked_new_event_generalization","training_overlap_for_fixed_factor_levels",2106,2051,55,FALSE,"log_loss",0.85751573020766,"brier",0.30464220403395,FALSE
"M08","NA","species","detection",2,"event_blocked_new_event_generalization","training_overlap_for_fixed_factor_levels",2079,2041,38,FALSE,"log_loss",0.683441173508477,"brier",0.24098257650957,FALSE
"M08","NA","species","detection",3,"event_blocked_new_event_generalization","training_overlap_for_fixed_factor_levels",2636,2630,6,FALSE,"log_loss",0.690389151245594,"brier",0.246840870476936,FALSE
"M08","NA","species","detection",4,"event_blocked_new_event_generalization","training_overlap_for_fixed_factor_levels",2175,2053,122,FALSE,"log_loss",1.3894688419214,"brier",0.305463376285449,FALSE
"M08","NA","species","positive_count",1,"event_blocked_new_event_generalization","training_overlap_for_fixed_factor_levels",776,736,40,FALSE,"rmse_log",1.49956143667063,"mae_log",1.20416623527374,FALSE
"M08","NA","species","positive_count",2,"event_blocked_new_event_generalization","training_overlap_for_fixed_factor_levels",853,848,5,FALSE,"rmse_log",1.644211550504,"mae_log",1.27891365095159,FALSE
"M08","NA","species","positive_count",3,"event_blocked_new_event_generalization","training_overlap_for_fixed_factor_levels",975,972,3,FALSE,"rmse_log",1.32284314584849,"mae_log",1.08436748257353,FALSE
"M08","NA","species","positive_count",4,"event_blocked_new_event_generalization","training_overlap_for_fixed_factor_levels",1083,918,165,FALSE,"rmse_log",1.59876570967455,"mae_log",1.28834260047639,FALSE
"M08","SoG","species","detection",1,"event_blocked_new_event_generalization","training_overlap_for_fixed_factor_levels",46077,46077,0,FALSE,"log_loss",0.0586411472054377,"brier",0.0117058753928466,FALSE
"M08","SoG","species","detection",2,"event_blocked_new_event_generalization","training_overlap_for_fixed_factor_levels",55718,55469,249,FALSE,"log_loss",0.0514586719924109,"brier",0.007327506460017,FALSE
"M08","SoG","species","detection",3,"event_blocked_new_event_generalization","training_overlap_for_fixed_factor_levels",57044,57044,0,FALSE,"log_loss",0.0467298951623844,"brier",0.00869973093555805,FALSE
"M08","SoG","species","detection",4,"event_blocked_new_event_generalization","training_overlap_for_fixed_factor_levels",58340,57212,1128,FALSE,"log_loss",0.0378865817818682,"brier",0.00641885728190616,FALSE
"M08","SoG","species","positive_count",1,"event_blocked_new_event_generalization","training_overlap_for_fixed_factor_levels",546,546,0,FALSE,"rmse_log",0.932850607056687,"mae_log",0.716384673701387,FALSE
"M08","SoG","species","positive_count",2,"event_blocked_new_event_generalization","training_overlap_for_fixed_factor_levels",393,326,67,FALSE,"rmse_log",0.75115117939768,"mae_log",0.615581335233082,FALSE
"M08","SoG","species","positive_count",3,"event_blocked_new_event_generalization","training_overlap_for_fixed_factor_levels",496,496,0,FALSE,"rmse_log",0.797305232464823,"mae_log",0.611459114950429,FALSE
"M08","SoG","species","positive_count",4,"event_blocked_new_event_generalization","training_overlap_for_fixed_factor_levels",416,352,64,FALSE,"rmse_log",0.747409988779801,"mae_log",0.56701497924907,FALSE
"M08","WCVI","species","detection",1,"event_blocked_new_event_generalization","training_overlap_for_fixed_factor_levels",2164,1943,221,FALSE,"log_loss",0.70536761298021,"brier",0.0717097637013411,FALSE
"M08","WCVI","species","detection",2,"event_blocked_new_event_generalization","training_overlap_for_fixed_factor_levels",1794,1794,0,FALSE,"log_loss",0.219595829433587,"brier",0.0583945228766019,FALSE
"M08","WCVI","species","detection",3,"event_blocked_new_event_generalization","training_overlap_for_fixed_factor_levels",2462,2313,149,FALSE,"log_loss",0.333463460793557,"brier",0.0485418908495373,FALSE
"M08","WCVI","species","detection",4,"event_blocked_new_event_generalization","training_overlap_for_fixed_factor_levels",2163,2163,0,FALSE,"log_loss",0.2221024649559,"brier",0.0595245168834644,FALSE
"M08","WCVI","species","positive_count",1,"event_blocked_new_event_generalization","training_overlap_for_fixed_factor_levels",180,84,96,FALSE,"rmse_log",1.77460054650117,"mae_log",1.50947717805578,FALSE
"M08","WCVI","species","positive_count",2,"event_blocked_new_event_generalization","training_overlap_for_fixed_factor_levels",96,96,0,FALSE,"rmse_log",2.80615807973725,"mae_log",2.56925305077424,FALSE
"M08","WCVI","species","positive_count",3,"event_blocked_new_event_generalization","training_overlap_for_fixed_factor_levels",120,94,26,FALSE,"rmse_log",1.12860409452642,"mae_log",0.900052414243243,FALSE
"M08","WCVI","species","positive_count",4,"event_blocked_new_event_generalization","training_overlap_for_fixed_factor_levels",105,105,0,FALSE,"rmse_log",3.41184069552663,"mae_log",3.16853200026263,FALSE
"M08","CC","species","detection",1,"event_blocked_new_event_generalization","training_overlap_for_fixed_factor_levels",211,147,64,FALSE,"log_loss",0.0388625939257609,"brier",0.0112590641519867,FALSE
"M08","CC","species","detection",2,"event_blocked_new_event_generalization","training_overlap_for_fixed_factor_levels",210,151,59,FALSE,"log_loss",2.69515194130935,"brier",0.149237204381302,FALSE
"M08","CC","species","detection",3,"event_blocked_new_event_generalization","training_overlap_for_fixed_factor_levels",220,139,81,FALSE,"log_loss",2.09675982169227,"brier",0.116126888562097,FALSE
"M08","CC","species","detection",4,"event_blocked_new_event_generalization","training_overlap_for_fixed_factor_levels",220,220,0,FALSE,"log_loss",0.566436066746961,"brier",0.191199233256642,FALSE
"M08","CC","species","positive_count",1,"event_blocked_new_event_generalization","training_overlap_for_fixed_factor_levels",,,,TRUE,"rmse_log",,"mae_log",,FALSE
"M08","CC","species","positive_count",2,"event_blocked_new_event_generalization","training_overlap_for_fixed_factor_levels",,,,TRUE,"rmse_log",,"mae_log",,FALSE
"M08","CC","species","positive_count",3,"event_blocked_new_event_generalization","training_overlap_for_fixed_factor_levels",,,,TRUE,"rmse_log",,"mae_log",,FALSE
"M08","CC","species","positive_count",4,"event_blocked_new_event_generalization","training_overlap_for_fixed_factor_levels",27,27,0,FALSE,"rmse_log",3.55545947324722,"mae_log",2.65464936728517,FALSE
"M08","NA","species","detection",1,"event_blocked_new_event_generalization","training_overlap_for_fixed_factor_levels",2107,2052,55,FALSE,"log_loss",0.184406283964387,"brier",0.0333179986995747,FALSE
"M08","NA","species","detection",2,"event_blocked_new_event_generalization","training_overlap_for_fixed_factor_levels",2079,2041,38,FALSE,"log_loss",0.1098840492479,"brier",0.0177855298009547,FALSE
"M08","NA","species","detection",3,"event_blocked_new_event_generalization","training_overlap_for_fixed_factor_levels",2646,2640,6,FALSE,"log_loss",0.410382365062959,"brier",0.022348484369814,FALSE
"M08","NA","species","detection",4,"event_blocked_new_event_generalization","training_overlap_for_fixed_factor_levels",2174,2052,122,FALSE,"log_loss",0.188592398357352,"brier",0.0312831785118933,FALSE
"M08","NA","species","positive_count",1,"event_blocked_new_event_generalization","training_overlap_for_fixed_factor_levels",32,26,6,FALSE,"rmse_log",0.840596028333481,"mae_log",0.737442780264425,FALSE
"M08","NA","species","positive_count",2,"event_blocked_new_event_generalization","training_overlap_for_fixed_factor_levels",,,,TRUE,"rmse_log",,"mae_log",,FALSE
"M08","NA","species","positive_count",3,"event_blocked_new_event_generalization","training_overlap_for_fixed_factor_levels",,,,TRUE,"rmse_log",,"mae_log",,FALSE
"M08","NA","species","positive_count",4,"event_blocked_new_event_generalization","training_overlap_for_fixed_factor_levels",70,55,15,FALSE,"rmse_log",2.09452521878673,"mae_log",1.79200465473681,FALSE
"M08","SoG","species","detection",1,"event_blocked_new_event_generalization","training_overlap_for_fixed_factor_levels",46083,46083,0,FALSE,"log_loss",0.512376302119336,"brier",0.168678743575217,FALSE
"M08","SoG","species","detection",2,"event_blocked_new_event_generalization","training_overlap_for_fixed_factor_levels",55725,55476,249,FALSE,"log_loss",0.527561177803613,"brier",0.166688242643277,FALSE
"M08","SoG","species","detection",3,"event_blocked_new_event_generalization","training_overlap_for_fixed_factor_levels",57050,57050,0,FALSE,"log_loss",0.470143901964767,"brier",0.151446045296407,FALSE
"M08","SoG","species","detection",4,"event_blocked_new_event_generalization","training_overlap_for_fixed_factor_levels",58342,57214,1128,FALSE,"log_loss",0.489475459528233,"brier",0.158543249716146,FALSE
"M08","SoG","species","positive_count",1,"event_blocked_new_event_generalization","training_overlap_for_fixed_factor_levels",11171,11171,0,FALSE,"rmse_log",0.860774357935901,"mae_log",0.665561403085258,FALSE
"M08","SoG","species","positive_count",2,"event_blocked_new_event_generalization","training_overlap_for_fixed_factor_levels",13629,13580,49,FALSE,"rmse_log",0.85673774963953,"mae_log",0.682483676190142,FALSE
"M08","SoG","species","positive_count",3,"event_blocked_new_event_generalization","training_overlap_for_fixed_factor_levels",12015,12015,0,FALSE,"rmse_log",0.801782306332905,"mae_log",0.645665080797629,FALSE
"M08","SoG","species","positive_count",4,"event_blocked_new_event_generalization","training_overlap_for_fixed_factor_levels",13470,13126,344,FALSE,"rmse_log",0.840840086502833,"mae_log",0.654822529759282,FALSE
"M08","WCVI","species","detection",1,"event_blocked_new_event_generalization","training_overlap_for_fixed_factor_levels",2164,1943,221,FALSE,"log_loss",0.347568608576675,"brier",0.0992235164415157,FALSE
"M08","WCVI","species","detection",2,"event_blocked_new_event_generalization","training_overlap_for_fixed_factor_levels",1795,1795,0,FALSE,"log_loss",0.358442475444919,"brier",0.0999527345073719,FALSE
"M08","WCVI","species","detection",3,"event_blocked_new_event_generalization","training_overlap_for_fixed_factor_levels",2462,2313,149,FALSE,"log_loss",0.51578234632294,"brier",0.0940092893315602,FALSE
"M08","WCVI","species","detection",4,"event_blocked_new_event_generalization","training_overlap_for_fixed_factor_levels",2163,2163,0,FALSE,"log_loss",0.714169883945857,"brier",0.0790067705521128,FALSE
"M08","WCVI","species","positive_count",1,"event_blocked_new_event_generalization","training_overlap_for_fixed_factor_levels",155,142,13,FALSE,"rmse_log",0.548974305258432,"mae_log",0.365053654984891,FALSE
"M08","WCVI","species","positive_count",2,"event_blocked_new_event_generalization","training_overlap_for_fixed_factor_levels",153,153,0,FALSE,"rmse_log",0.579860217159449,"mae_log",0.380485423843115,FALSE
"M08","WCVI","species","positive_count",3,"event_blocked_new_event_generalization","training_overlap_for_fixed_factor_levels",231,182,49,FALSE,"rmse_log",0.431546260433665,"mae_log",0.398984723865182,FALSE
"M08","WCVI","species","positive_count",4,"event_blocked_new_event_generalization","training_overlap_for_fixed_factor_levels",175,84,91,FALSE,"rmse_log",0.589529025352113,"mae_log",0.461869893782661,FALSE
"M08","CC","species","detection",1,"event_blocked_new_event_generalization","training_overlap_for_fixed_factor_levels",211,147,64,FALSE,"log_loss",0.936706549279699,"brier",0.122675419169004,FALSE
"M08","CC","species","detection",2,"event_blocked_new_event_generalization","training_overlap_for_fixed_factor_levels",210,151,59,FALSE,"log_loss",0.322070267069049,"brier",0.0898190386778564,FALSE
"M08","CC","species","detection",3,"event_blocked_new_event_generalization","training_overlap_for_fixed_factor_levels",220,139,81,FALSE,"log_loss",1.69955212411728,"brier",0.112494733099917,FALSE
"M08","CC","species","detection",4,"event_blocked_new_event_generalization","training_overlap_for_fixed_factor_levels",220,220,0,FALSE,"log_loss",1.56304556994874,"brier",0.0909090827176673,FALSE
"M08","CC","species","positive_count",1,"event_blocked_new_event_generalization","training_overlap_for_fixed_factor_levels",,,,TRUE,"rmse_log",,"mae_log",,FALSE
"M08","CC","species","positive_count",2,"event_blocked_new_event_generalization","training_overlap_for_fixed_factor_levels",,,,TRUE,"rmse_log",,"mae_log",,FALSE
"M08","CC","species","positive_count",3,"event_blocked_new_event_generalization","training_overlap_for_fixed_factor_levels",,,,TRUE,"rmse_log",,"mae_log",,FALSE
"M08","CC","species","positive_count",4,"event_blocked_new_event_generalization","training_overlap_for_fixed_factor_levels",,,,TRUE,"rmse_log",,"mae_log",,FALSE
"M08","NA","species","detection",1,"event_blocked_new_event_generalization","training_overlap_for_fixed_factor_levels",2107,2052,55,FALSE,"log_loss",0.640338630558073,"brier",0.214637756653215,FALSE
"M08","NA","species","detection",2,"event_blocked_new_event_generalization","training_overlap_for_fixed_factor_levels",2079,2041,38,FALSE,"log_loss",1.0519213270091,"brier",0.314132855255537,FALSE
"M08","NA","species","detection",3,"event_blocked_new_event_generalization","training_overlap_for_fixed_factor_levels",2646,2640,6,FALSE,"log_loss",0.490390553946834,"brier",0.159555984497265,FALSE
"M08","NA","species","detection",4,"event_blocked_new_event_generalization","training_overlap_for_fixed_factor_levels",2175,2053,122,FALSE,"log_loss",1.0367298111746,"brier",0.276409738479628,FALSE
"M08","NA","species","positive_count",1,"event_blocked_new_event_generalization","training_overlap_for_fixed_factor_levels",990,953,37,FALSE,"rmse_log",1.61741116227537,"mae_log",1.22589543160446,FALSE
"M08","NA","species","positive_count",2,"event_blocked_new_event_generalization","training_overlap_for_fixed_factor_levels",749,739,10,FALSE,"rmse_log",1.57532460215323,"mae_log",1.16316308539481,FALSE
"M08","NA","species","positive_count",3,"event_blocked_new_event_generalization","training_overlap_for_fixed_factor_levels",555,554,1,FALSE,"rmse_log",1.34698067015961,"mae_log",0.984178059901717,FALSE
"M08","NA","species","positive_count",4,"event_blocked_new_event_generalization","training_overlap_for_fixed_factor_levels",721,668,53,FALSE,"rmse_log",1.66987872422345,"mae_log",1.19492392750011,FALSE
"M08","SoG","species","detection",1,"event_blocked_new_event_generalization","training_overlap_for_fixed_factor_levels",46083,46083,0,FALSE,"log_loss",0.232522466361837,"brier",0.0622949662405942,FALSE
"M08","SoG","species","detection",2,"event_blocked_new_event_generalization","training_overlap_for_fixed_factor_levels",55725,55476,249,FALSE,"log_loss",0.242261377911885,"brier",0.0654021382489589,FALSE
"M08","SoG","species","detection",3,"event_blocked_new_event_generalization","training_overlap_for_fixed_factor_levels",57050,57050,0,FALSE,"log_loss",0.233598292763387,"brier",0.0620124863381103,FALSE
"M08","SoG","species","detection",4,"event_blocked_new_event_generalization","training_overlap_for_fixed_factor_levels",58342,57214,1128,FALSE,"log_loss",0.230206932955699,"brier",0.0616618418036201,FALSE
"M08","SoG","species","positive_count",1,"event_blocked_new_event_generalization","training_overlap_for_fixed_factor_levels",3000,3000,0,FALSE,"rmse_log",1.40183351096593,"mae_log",1.14448731022107,FALSE
"M08","SoG","species","positive_count",2,"event_blocked_new_event_generalization","training_overlap_for_fixed_factor_levels",3814,3795,19,FALSE,"rmse_log",1.45801118817044,"mae_log",1.16632534863603,FALSE
"M08","SoG","species","positive_count",3,"event_blocked_new_event_generalization","training_overlap_for_fixed_factor_levels",3634,3634,0,FALSE,"rmse_log",1.35480808746634,"mae_log",1.10640539235171,FALSE
"M08","SoG","species","positive_count",4,"event_blocked_new_event_generalization","training_overlap_for_fixed_factor_levels",3830,3765,65,FALSE,"rmse_log",1.51016488836733,"mae_log",1.22646056376476,FALSE
"M08","WCVI","species","detection",1,"event_blocked_new_event_generalization","training_overlap_for_fixed_factor_levels",2164,1943,221,FALSE,"log_loss",0.247805864834191,"brier",0.019571183510072,FALSE
"M08","WCVI","species","detection",2,"event_blocked_new_event_generalization","training_overlap_for_fixed_factor_levels",1795,1795,0,FALSE,"log_loss",0.933614287258932,"brier",0.0551641540683275,FALSE
"M08","WCVI","species","detection",3,"event_blocked_new_event_generalization","training_overlap_for_fixed_factor_levels",2462,2313,149,FALSE,"log_loss",0.114991713188684,"brier",0.0243532652456406,FALSE
"M08","WCVI","species","detection",4,"event_blocked_new_event_generalization","training_overlap_for_fixed_factor_levels",2163,2163,0,FALSE,"log_loss",0.369529880589525,"brier",0.0310705660715807,FALSE
"M08","WCVI","species","positive_count",1,"event_blocked_new_event_generalization","training_overlap_for_fixed_factor_levels",,,,TRUE,"rmse_log",,"mae_log",,FALSE
"M08","WCVI","species","positive_count",2,"event_blocked_new_event_generalization","training_overlap_for_fixed_factor_levels",,,,TRUE,"rmse_log",,"mae_log",,FALSE
"M08","WCVI","species","positive_count",3,"event_blocked_new_event_generalization","training_overlap_for_fixed_factor_levels",55,51,4,FALSE,"rmse_log",1.47060834766821,"mae_log",1.09699026033922,FALSE
"M08","WCVI","species","positive_count",4,"event_blocked_new_event_generalization","training_overlap_for_fixed_factor_levels",68,27,41,FALSE,"rmse_log",1.97063656686038,"mae_log",1.66394781011864,FALSE
"M08","CC","species","detection",1,"event_blocked_new_event_generalization","training_overlap_for_fixed_factor_levels",211,147,64,FALSE,"log_loss",0.0182488174226606,"brier",0.00584741986346951,FALSE
"M08","CC","species","detection",2,"event_blocked_new_event_generalization","training_overlap_for_fixed_factor_levels",210,151,59,FALSE,"log_loss",4.38459883789944,"brier",0.427190322061757,FALSE
"M08","CC","species","detection",3,"event_blocked_new_event_generalization","training_overlap_for_fixed_factor_levels",220,139,81,FALSE,"log_loss",0.650347359199062,"brier",0.138664446992773,FALSE
"M08","CC","species","detection",4,"event_blocked_new_event_generalization","training_overlap_for_fixed_factor_levels",220,220,0,FALSE,"log_loss",0.179842799086087,"brier",0.0319125033630472,FALSE
"M08","NA","species","detection",1,"event_blocked_new_event_generalization","training_overlap_for_fixed_factor_levels",2107,2052,55,FALSE,"log_loss",1.85366241489231,"brier",0.210630970517778,FALSE
"M08","NA","species","detection",2,"event_blocked_new_event_generalization","training_overlap_for_fixed_factor_levels",2079,2041,38,FALSE,"log_loss",0.437739210618361,"brier",0.123628570087319,FALSE
