"analysis_version","analysis_taxon_id","species","outcome","comparison","primary_comparison","active_estimate","active_standard_error","pre_estimate","pre_standard_error","active_pre_covariance","estimate","standard_error","conf_low","conf_high","ratio","ratio_conf_low","ratio_conf_high","p_value","q_value","n","full_covariance_used","status","multiplicity_family"
"editorial_requested_analysis_v1","atx_86eda7ed9025","Red-necked Grebe","finite_numeric_vs_x","active_minus_pre14",TRUE,-0.0180548733046826,0.409825603349512,0.139243763805198,0.360397704385149,0.0881585637229304,-0.15729863710988,0.348606372633973,-0.840554572253617,0.525957298033857,0.854448850576979,0.43147117512529,1.69207789614294,0.651830025550004,0.938520911244366,8229,TRUE,"completed_with_singular_warning","support_qualified_49_species__finite_numeric_vs_x__active_minus_pre14"
"editorial_requested_analysis_v1","atx_86eda7ed9025","Red-necked Grebe","finite_numeric_vs_x","active_minus_pre7",FALSE,-0.0180548733046826,0.409825603349512,0.0851862213676384,0.426442732013162,0.0881467983395266,-0.103241094672321,0.416553516572106,-0.919670984787158,0.713188795442516,0.901909501691151,0.398650181484048,2.04048759293825,0.804253614555066,0.97658516932772,8229,TRUE,"completed_with_singular_warning","support_qualified_49_species__finite_numeric_vs_x__active_minus_pre7"
"editorial_requested_analysis_v1","atx_87b306550dba","Harlequin Duck","finite_numeric_vs_x","active_minus_pre14",TRUE,-0.167637549716763,0.290426213751946,-0.161746377742232,0.277074540382064,0.0488442150306133,-0.00589117197453143,0.251851655744004,-0.499511346679559,0.487729002730496,0.994126146952802,0.60682711535957,1.62861344036946,0.981338035942779,0.990402976701556,12219,TRUE,"completed_with_singular_warning","support_qualified_49_species__finite_numeric_vs_x__active_minus_pre14"
"editorial_requested_analysis_v1","atx_87b306550dba","Harlequin Duck","finite_numeric_vs_x","active_minus_pre7",FALSE,-0.167637549716763,0.290426213751946,-0.151717001573547,0.328598458029912,0.0466062002675485,-0.0159205481432158,0.314820475380541,-0.632957341484856,0.601116245198424,0.984205513904458,0.53101907187408,1.82415386735796,0.959667974609344,0.97658516932772,12219,TRUE,"completed_with_singular_warning","support_qualified_49_species__finite_numeric_vs_x__active_minus_pre7"
"editorial_requested_analysis_v1","atx_98ca0000b734","Brandt's Cormorant","finite_numeric_vs_x","active_minus_pre14",TRUE,-0.102755949382394,1.10438305171865,-0.46863386787469,1.05827765497562,0.88201535136276,0.365877918492296,0.758671745367251,-1.12109137851566,1.85284721550025,1.44177921732939,0.325923894111507,6.37795310217961,0.629620432405097,0.938520911244366,2607,TRUE,"completed_with_singular_warning","support_qualified_49_species__finite_numeric_vs_x__active_minus_pre14"
"editorial_requested_analysis_v1","atx_98ca0000b734","Brandt's Cormorant","finite_numeric_vs_x","active_minus_pre7",FALSE,-0.102755949382394,1.10438305171865,-0.245381870613569,1.12842371226138,0.961592272091484,0.142625921231174,0.754862540555686,-1.33687747153638,1.62212931399872,1.15329829655573,0.262664566984966,5.06386139594715,0.850137565893648,0.97658516932772,2607,TRUE,"completed_with_singular_warning","support_qualified_49_species__finite_numeric_vs_x__active_minus_pre7"
"editorial_requested_analysis_v1","atx_99238953638b","Bufflehead","finite_numeric_vs_x","active_minus_pre14",TRUE,-0.171330326153275,0.128157306546185,-0.0939698123248195,0.13214881384215,0.00995186451026148,-0.0773605138284552,0.118253436315977,-0.309132990055871,0.154411962398961,0.925556117672468,0.734083137776841,1.16697153616046,0.512987778269886,0.932556520034105,51294,TRUE,"completed_with_singular_warning","support_qualified_49_species__finite_numeric_vs_x__active_minus_pre14"
"editorial_requested_analysis_v1","atx_99238953638b","Bufflehead","finite_numeric_vs_x","active_minus_pre7",FALSE,-0.171330326153275,0.128157306546185,0.0331426658196933,0.157946857840634,0.00989251837089112,-0.204472991972968,0.146923341852545,-0.492437450492223,0.0834914665462872,0.815076755235278,0.611134966057874,1.08707593874109,0.164013721889734,0.97658516932772,51294,TRUE,"completed_with_singular_warning","support_qualified_49_species__finite_numeric_vs_x__active_minus_pre7"
"editorial_requested_analysis_v1","atx_9ae1aa9b7fdf","Common Loon","finite_numeric_vs_x","active_minus_pre14",TRUE,-0.383610990408233,0.282017712341683,-0.0634093722632188,0.259525877545192,0.0385034549662587,-0.320201618145014,0.26434969502067,-0.838317499709674,0.197914263419646,0.726002647009775,0.432437487897559,1.21885788863444,0.225787937904735,0.932556520034105,15571,TRUE,"completed_with_singular_warning","support_qualified_49_species__finite_numeric_vs_x__active_minus_pre14"
"editorial_requested_analysis_v1","atx_9ae1aa9b7fdf","Common Loon","finite_numeric_vs_x","active_minus_pre7",FALSE,-0.383610990408233,0.282017712341683,-0.161109353476867,0.321987628415527,0.037850724554921,-0.222501636931366,0.327885000903137,-0.865144429772397,0.420141155909665,0.800513696363178,0.420990744638756,1.52217640464974,0.497393516813707,0.97658516932772,15571,TRUE,"completed_with_singular_warning","support_qualified_49_species__finite_numeric_vs_x__active_minus_pre7"
