"v1_effect_row_id","pooling_family_id_v2","component_evidence_id","model_id","canonical_model_id","included_in_future_estimator","disposition_reason_code","numeric_input_reason_code"
"v1r_ee8358854a1aa3b2616d3713","pf2_ff3557364b010233e125f23c","ce2_eb89eac890df6b52b48cdeb2","M05","M05",TRUE,"INCLUDED_PRIMARY_REPRESENTATION","INCLUDED_PRIMARY_REPRESENTATION"
"v1r_ee845317205d834a01048951","pf2_09fa5f08ca9b9221d529eeb6","ce2_0c2e03b157a1306992c620ad","M05","M05",TRUE,"INCLUDED_PRIMARY_REPRESENTATION","INCLUDED_PRIMARY_REPRESENTATION"
"v1r_ee8b9164cc9ee8b7d99f162e","pf2_014e32cc75613e964bccf940","ce2_d95f83d2be6702315da8bffa","M05","M05",TRUE,"INCLUDED_PRIMARY_REPRESENTATION","INCLUDED_PRIMARY_REPRESENTATION"
"v1r_ee9e4b105c532016e60410d7","pf2_1b38716752eeaead99223fb8","ce2_4a5590c9025f1a2467559ad8","M05","M05",TRUE,"INCLUDED_PRIMARY_REPRESENTATION","INCLUDED_PRIMARY_REPRESENTATION"
"v1r_eea3e4f4346b9b6268aa2d8c","pf2_31248e373a92634d6676c6c3","ce2_b2efd23f09105f61fcffd091","M05","M05",TRUE,"INCLUDED_PRIMARY_REPRESENTATION","INCLUDED_PRIMARY_REPRESENTATION"
"v1r_eea491b468b74e5ed0e9e731","pf2_af93e905a6db96441d5b6b21","ce2_bc8d9cdf0c2f070284116bb2","M05","M05",TRUE,"INCLUDED_PRIMARY_REPRESENTATION","INCLUDED_PRIMARY_REPRESENTATION"
"v1r_eeb541872b1a918640d2e2e5","pf2_83de5c75cd8e3eed9c391625","ce2_d0da68372f7ed4f41a083e8d","M05","M05",TRUE,"INCLUDED_PRIMARY_REPRESENTATION","INCLUDED_PRIMARY_REPRESENTATION"
"v1r_eebd405b3ae9046ef58625c5","pf2_86ea7f60d851e93adaa5463a","ce2_c15d0ed84398d5ffbe64460d","M05","M05",TRUE,"INCLUDED_PRIMARY_REPRESENTATION","INCLUDED_PRIMARY_REPRESENTATION"
"v1r_eec3620e1eb24b5bf4ccf9dd","pf2_e2b001e4dc833b785d92a998","ce2_b0380ceb8cda69e421041ccc","M05","M05",TRUE,"INCLUDED_PRIMARY_REPRESENTATION","INCLUDED_PRIMARY_REPRESENTATION"
"v1r_eec3ecd6f62cfba23774cec0","pf2_b1169eb051ee8f774a8b120a","ce2_90a7b47e93090e18a71dfd58","M05","M05",TRUE,"INCLUDED_PRIMARY_REPRESENTATION","INCLUDED_PRIMARY_REPRESENTATION"
"v1r_eec6ede18133803134fd049b","pf2_ccfcd821294d4a4907199d60","ce2_d4250fb2b3848d03c26f9634","M12","M02",FALSE,"EXCLUDED_DUPLICATE_COMPONENT_REPRESENTATION","EXCLUDED_DUPLICATE_COMPONENT_REPRESENTATION"
"v1r_eed304c2067a5ab84be45ff0","pf2_914dbaa230dd2cd1590a66b1","ce2_bce1b8320c78e01eafa3584c","M05","M05",TRUE,"INCLUDED_PRIMARY_REPRESENTATION","INCLUDED_PRIMARY_REPRESENTATION"
"v1r_eed82a1259c1984ac981da01","pf2_f176082bc1d2de9a81d4a683","ce2_d66ae616ed6aef7e359a2e9a","M05","M05",TRUE,"INCLUDED_PRIMARY_REPRESENTATION","INCLUDED_PRIMARY_REPRESENTATION"
"v1r_eedc7e6b9a9e8945f3ae6d9e","pf2_e36fc40f2c8a16c8c70cebdf","ce2_cc674d6ab76040cb73128796","M05","M05",TRUE,"INCLUDED_PRIMARY_REPRESENTATION","INCLUDED_PRIMARY_REPRESENTATION"
"v1r_eedf543f67d900babdb4da52","pf2_440ab72a650d04c21f6d8931","ce2_f6d2e55b37fd8644019a265d","M05","M05",TRUE,"INCLUDED_PRIMARY_REPRESENTATION","INCLUDED_PRIMARY_REPRESENTATION"
"v1r_eee1f0c435a1b8801f2131e2","pf2_c199531e3155b6467f2f7a29","ce2_e8b15caf99aef480274ade3f","M01","M01",TRUE,"INCLUDED_PRIMARY_REPRESENTATION","INCLUDED_PRIMARY_REPRESENTATION"
"v1r_eee8e4b82741e9c613cc036b","pf2_748f22e81726d183a50e8679","ce2_21b5febd3c1de4a5aa7c389a","M05","M05",TRUE,"INCLUDED_PRIMARY_REPRESENTATION","INCLUDED_PRIMARY_REPRESENTATION"
"v1r_eef6247b07455ab4b2983b97","pf2_014e32cc75613e964bccf940","ce2_178668f2a65d85eddd2f1e4d","M05","M05",TRUE,"INCLUDED_PRIMARY_REPRESENTATION","INCLUDED_PRIMARY_REPRESENTATION"
"v1r_eef7c8df8e3ad0dbc65bcef4","pf2_b3e031366dd65e8f4df143af","ce2_a0dc3c827a53c18114209f53","M05","M05",TRUE,"INCLUDED_PRIMARY_REPRESENTATION","INCLUDED_PRIMARY_REPRESENTATION"
"v1r_eefcd068e77bc4e5c6ab1d28","pf2_86ea7f60d851e93adaa5463a","ce2_35bdc3b744f98e3cb83b9341","M05","M05",TRUE,"INCLUDED_PRIMARY_REPRESENTATION","INCLUDED_PRIMARY_REPRESENTATION"
"v1r_ef142d35c9e61c35e5b5b217","pf2_5a5691cea29578be5f3cdce2","ce2_446631e07394aee808665f9f","M05","M05",TRUE,"INCLUDED_PRIMARY_REPRESENTATION","INCLUDED_PRIMARY_REPRESENTATION"
"v1r_ef16f927aceb5befe2d3bc15","pf2_09fa5f08ca9b9221d529eeb6","ce2_b4de69a547117866b4b5cecb","M05","M05",TRUE,"INCLUDED_PRIMARY_REPRESENTATION","INCLUDED_PRIMARY_REPRESENTATION"
"v1r_ef186f3d681d2ce3bd285621","pf2_68c6dd26e926fed45cd6bf24","ce2_c3824fd7d9ca93e042e9de28","M05","M05",TRUE,"INCLUDED_PRIMARY_REPRESENTATION","INCLUDED_PRIMARY_REPRESENTATION"
"v1r_ef1ec6bef58c3f5ec9918940","pf2_8335a69e32697ca969360490","ce2_e59bf443cf897ce1484e4c13","M05","M05",TRUE,"INCLUDED_PRIMARY_REPRESENTATION","INCLUDED_PRIMARY_REPRESENTATION"
"v1r_ef208b493caa9842af8b0b66","pf2_69d6fbb2f9a85b6402fe3d96","ce2_b92a65e207192976bb5fb824","M05","M05",TRUE,"INCLUDED_PRIMARY_REPRESENTATION","INCLUDED_PRIMARY_REPRESENTATION"
"v1r_ef3d08bd6f658bd6a62770c2","pf2_e81b3ff44f74fef1346edebf","ce2_879a8f48e581337229e36a97","M05","M05",TRUE,"INCLUDED_PRIMARY_REPRESENTATION","INCLUDED_PRIMARY_REPRESENTATION"
"v1r_ef42988c189dd75c655960cd","pf2_c3e780aee604874167e67553","ce2_cfe04ed6f035690e7f600cbb","M08","M08",TRUE,"INCLUDED_PRIMARY_REPRESENTATION","INCLUDED_PRIMARY_REPRESENTATION"
"v1r_ef48c8b68681b71a9ce73bca","pf2_ae9cf258bad87b79ded2ee81","ce2_31fd80286638401583e9927f","M05","M05",TRUE,"INCLUDED_PRIMARY_REPRESENTATION","INCLUDED_PRIMARY_REPRESENTATION"
"v1r_ef4fc7a3a9c1cd0f64348c02","pf2_0bdfe4f2895698685dec17c5","ce2_9233ac5223d3f3b0c7ddb7ef","M05","M05",TRUE,"INCLUDED_PRIMARY_REPRESENTATION","INCLUDED_PRIMARY_REPRESENTATION"
"v1r_ef51bafd67da2150c87c673e","pf2_b44984f7fd9719c3da33c58d","ce2_cf8e4c7fdf86bb875b553f7d","M05","M05",TRUE,"INCLUDED_PRIMARY_REPRESENTATION","INCLUDED_PRIMARY_REPRESENTATION"
"v1r_ef67cec55bfa3c21d0d8d0a7","pf2_8f08065cb779fadd37dc476c","ce2_1803220efb1666e6490fcda5","M05","M05",TRUE,"INCLUDED_PRIMARY_REPRESENTATION","INCLUDED_PRIMARY_REPRESENTATION"
"v1r_ef6ee57c0bb3755536c4e4ef","pf2_e91dd4cce53a51fc4da933ae","ce2_a8981760fa1fcdcbac3c07e5","M05","M05",TRUE,"INCLUDED_PRIMARY_REPRESENTATION","INCLUDED_PRIMARY_REPRESENTATION"
"v1r_ef71b473bacdd48dbc930289","pf2_70a94f064d7cba8d1afdd1da","ce2_57cc56ba3a639fba25ed731c","M05","M05",TRUE,"INCLUDED_PRIMARY_REPRESENTATION","INCLUDED_PRIMARY_REPRESENTATION"
"v1r_ef7497dba9e449b02cffcc4f","pf2_58ffdfbc0d66c69125176cc1","ce2_e18fac0feb9be563fd83bd12","M08","M08",TRUE,"INCLUDED_PRIMARY_REPRESENTATION","INCLUDED_PRIMARY_REPRESENTATION"
"v1r_ef85ed5135be5ddbfd4ff68e","pf2_09fa5f08ca9b9221d529eeb6","ce2_a88a12bdf4de3ddced2d52de","M05","M05",TRUE,"INCLUDED_PRIMARY_REPRESENTATION","INCLUDED_PRIMARY_REPRESENTATION"
"v1r_ef8611773b1943d09a5399f9","pf2_ae9cf258bad87b79ded2ee81","ce2_14f4e19abaca9fd6fe4d7ab4","M05","M05",TRUE,"INCLUDED_PRIMARY_REPRESENTATION","INCLUDED_PRIMARY_REPRESENTATION"
"v1r_ef871a5e840293e8f8cd05ef","pf2_ae9cf258bad87b79ded2ee81","ce2_e245cfcd4654f5ad693aa6d7","M05","M05",TRUE,"INCLUDED_PRIMARY_REPRESENTATION","INCLUDED_PRIMARY_REPRESENTATION"
"v1r_ef8cadeb9f5fa83593337c81","pf2_3f38436741c7339c717c4fc5","ce2_e1c176a06ac8ed617a52c088","M05","M05",TRUE,"INCLUDED_PRIMARY_REPRESENTATION","INCLUDED_PRIMARY_REPRESENTATION"
